,n_mean,n_std,n_mean_ICU,n_std_ICU,n_mean_ICU_SUS,n_std_ICU_SUS,n_mean_ICU_cor,n_std_ICU_cor,last_available_confirmed,last_available_deaths,estimated_population_2019,last_available_confirmed_per_100k_inhabitants,last_available_death_rate
2020-03-12,2.0,1.3669992204412076,0.0,1.3669992204412076,0.0,1.3669992204412076,0.0,1.3669992204412076,2,0,1645727.0,0.12153,0.0
2020-03-13,2.0,1.3927663048042132,0.0,1.3927663048042132,0.0,1.3927663048042132,0.0,1.3927663048042132,2,0,1645727.0,0.12153,0.0
2020-03-14,6.000000000000001,2.334545139872222,0.0,2.334545139872222,0.0,2.334545139872222,0.0,2.334545139872222,6,0,1645727.0,0.36458,0.0
2020-03-15,7.0,2.5360830372283103,0.0,2.5360830372283103,0.0,2.5360830372283103,0.0,2.5360830372283103,7,0,1645727.0,0.42533999999999994,0.0
2020-03-16,7.0,2.5308999477368808,0.0,2.5308999477368808,0.0,2.5308999477368808,0.0,2.5308999477368808,7,0,1645727.0,0.42533999999999994,0.0
2020-03-17,12.999999999999998,3.4250709643905357,0.15999999999999998,3.4472178798432673,0.0,3.4472178798432673,0.15999999999999998,3.4472178798432673,13,0,1645727.0,0.78992,0.0
2020-03-18,14.000000000000004,3.617466047672128,0.3,3.655743509337137,0.0,3.655743509337137,0.3,3.655743509337137,14,0,1645727.0,0.85069,0.0
2020-03-19,14.0,3.6414282912066245,0.05,3.6481365106037353,0.0,3.6481365106037353,0.05,3.6481365106037353,14,0,1645727.0,0.85069,0.0
2020-03-20,14.0,3.6625872623796227,0.3,3.7004250370120264,0.0,3.7004250370120264,0.3,3.7004250370120264,14,0,1645727.0,0.85069,0.0
2020-03-21,25.0,4.692030638769478,0.6,4.749836998798118,0.0,4.749836998798118,0.6,4.749836998798118,25,0,1645727.0,1.51909,0.0
2020-03-22,28.0,5.127170641579895,0.91,5.207146895170021,0.0,5.207146895170021,0.91,5.207146895170021,28,0,1645727.0,1.70138,0.0
2020-03-23,30.0,5.093449943136019,0.89,5.172787674284758,0.0,5.172787674284758,0.89,5.172787674284758,30,0,1645727.0,1.8229,0.0
2020-03-24,29.999999999999996,5.156010516324074,0.9099999999999999,5.237914131068249,0.0,5.237914131068249,0.9099999999999999,5.237914131068249,30,0,1645727.0,1.8229,0.0
2020-03-25,31.0,5.197299220933811,1.06,5.288262398171937,0.86,5.29963387338401,1.06,5.288262398171937,31,1,1645727.0,1.8836700000000002,0.0323
2020-03-26,33.0,5.512355268491012,1.2400000000000002,5.608142348947699,0.87,5.618216852886743,1.2400000000000002,5.608142348947699,33,2,1645727.0,2.0051900000000002,0.0606
2020-03-27,38.0,5.85567151477001,1.4,5.960745665509383,0.91,5.967611657010608,1.4,6.121297809181226,38,3,1645727.0,2.30901,0.0789
