,n_mean,n_std,n_mean_ICU,n_std_ICU,n_mean_ICU_SUS,n_std_ICU_SUS,n_mean_ICU_cor,n_std_ICU_cor,last_available_confirmed,last_available_deaths,estimated_population_2019,last_available_confirmed_per_100k_inhabitants,last_available_death_rate
2020-03-18,1.0,0.9697443170259054,0.0,0.9697443170259054,0.0,0.9697443170259054,0.0,0.9697443170259054,1,0,809015.0,0.12361,0.0
2020-03-19,1.0,0.9631597830457662,0.0,0.9631597830457662,0.0,0.9631597830457662,0.0,0.9631597830457662,1,0,809015.0,0.12361,0.0
2020-03-20,1.0,0.9691191460248421,0.0,0.9691191460248421,0.0,0.9691191460248421,0.0,0.9691191460248421,1,0,809015.0,0.12361,0.0
2020-03-21,1.0,0.9669278643981127,0.0,0.9669278643981127,0.0,0.9669278643981127,0.0,0.9669278643981127,1,0,809015.0,0.12361,0.0
2020-03-22,1.0,0.9645221771960616,0.0,0.9645221771960616,0.0,0.9645221771960616,0.0,0.9645221771960616,1,0,809015.0,0.12361,0.0
2020-03-23,1.0,0.9646268970462365,0.0,0.9646268970462365,0.0,0.9646268970462365,0.0,0.9646268970462365,1,0,809015.0,0.12361,0.0
2020-03-24,2.0,1.3369647517697494,0.0,1.3369647517697494,0.0,1.3369647517697494,0.0,1.3369647517697494,2,0,809015.0,0.24720999999999999,0.0
2020-03-25,4.0,1.8489964518051074,0.0,1.8489964518051074,0.0,1.8489964518051074,0.0,1.8489964518051074,4,0,809015.0,0.49443000000000004,0.0
2020-03-26,5.0,2.1604806797740097,0.0,2.1604806797740097,0.0,2.1604806797740097,0.0,2.1604806797740097,5,0,809015.0,0.6180399999999999,0.0
2020-03-27,6.999999999999999,2.5575793479796713,0.0,2.5575793479796713,0.0,2.5575793479796713,0.0,2.5575793479796713,7,0,809015.0,0.86525,0.0
2020-03-28,10.0,3.0376093736803464,0.0,3.0376093736803464,0.0,3.0376093736803464,0.0,3.0376093736803464,10,0,809015.0,1.23607,0.0
2020-03-29,10.0,3.0407667826162905,0.0,3.0407667826162905,0.0,3.0407667826162905,0.0,3.0407667826162905,10,0,809015.0,1.23607,0.0
2020-03-30,12.000000000000002,3.313486369247944,0.08,3.325025100535622,0.0,3.325025100535622,0.08,3.325025100535622,12,0,809015.0,1.48329,0.0
2020-03-31,12.999999999999998,3.5765792584422327,0.23,3.6058867414159295,0.0,3.6058867414159295,0.23,3.6058867414159295,13,0,809015.0,1.60689,0.0
2020-04-01,15.0,3.792842807928713,0.17,3.8144143148924665,0.0,3.8144143148924665,0.17,3.8144143148924665,15,0,809015.0,1.85411,0.0
2020-04-02,23.0,4.658564394985029,0.51,4.708749539126309,0.0,4.708749539126309,0.51,4.806245831197047,23,0,809015.0,2.8429599999999997,0.0
2020-04-03,24.0,4.765448032398941,0.6599999999999999,4.8275143655399875,0.0,4.8275143655399875,0.6599999999999999,4.9238284767736245,24,0,809015.0,2.96657,0.0
2020-04-04,26.0,4.94180272182269,0.73,5.009622155553664,0.0,5.009622155553664,0.73,5.102084244342075,26,1,809015.0,3.21378,0.0385
2020-04-05,25.999999999999996,4.880139093894515,0.71,4.945367284212324,0.0,4.945367284212324,0.71,5.038547469862778,26,2,809015.0,3.21378,0.0769
2020-04-06,27.0,5.15240455780335,0.8700000000000001,5.224994997822748,0.0,5.224994997822748,0.8700000000000001,5.3132925552596655,27,2,809015.0,3.33739,0.0741
2020-04-07,30.0,5.3006193653728495,1.03,5.386303524363036,0.92,5.39313134056326,1.03,5.549751382182846,30,2,809015.0,3.70821,0.0667
2020-04-08,39.99999999999999,6.141332070158689,1.8000000000000003,6.269510315483945,0.88,6.27792637707385,1.8000000000000003,6.536478216497587,40,4,809015.0,4.94428,0.1
2020-04-09,59.0,7.266833470423599,2.7,7.423736841164878,1.82,7.43501638780095,2.7,7.731723317252464,59,7,809015.0,7.29282,0.1186
2020-04-10,64.0,7.822978326634295,2.75,7.975693693904619,1.8,7.986970007392659,2.75,8.375732924359635,64,7,809015.0,7.91085,0.1094
2020-04-11,78.0,8.333999973335466,3.99,8.540799468173665,2.74,8.553224862913144,3.99,9.064895270361719,78,8,809015.0,9.64135,0.1026
2020-04-12,86.0,9.068326496909199,4.48,9.275804302298829,3.59,9.298518454815554,4.48,9.761496200931909,86,8,809015.0,10.63021,0.09300000000000001
2020-04-13,103.0,9.717005815589596,5.5,9.955209792877397,4.53,9.973730596933228,5.42,10.495808398565304,103,11,809015.0,12.731530000000001,0.1068
2020-04-14,114.99999999999999,10.327583933282263,5.6499999999999995,10.54573325563424,4.41,10.568556661105145,5.419999999999999,11.145174251258215,115,14,809015.0,14.214820000000001,0.1217
2020-04-15,124.0,10.629052999998057,7.140000000000001,10.91103879915967,6.34,10.94052867446394,6.970000000000001,11.558569299114152,124,16,809015.0,15.327279999999998,0.129
2020-04-16,142.0,11.301622302424848,7.779999999999999,11.58622745619413,6.09,11.625943689295365,7.27,12.50651785625755,142,16,809015.0,17.552210000000002,0.1127
2020-04-17,148.00000000000006,11.479863793933827,8.34,11.783652775233696,7.22,11.809575467698778,7.68,12.734181076016146,148,17,809015.0,18.29385,0.1149
2020-04-18,163.00000000000003,12.417102900614317,8.71,12.70199765566206,7.21,12.732110761552637,7.98,13.654195640383165,163,17,809015.0,20.14796,0.1043
2020-04-19,172.0,12.475057944036603,10.08,12.790600873573952,8.97,12.823750259072842,9.370000000000001,13.713355835929743,172,19,809015.0,21.26042,0.1105
2020-04-20,185.0,13.193777229275838,10.700000000000001,13.530852063922566,8.91,13.567824349384745,9.830000000000002,14.504638234131534,185,20,809015.0,22.86731,0.1081
2020-04-21,204.99999999999997,13.808429573008198,11.479999999999999,14.15566767315224,9.89,14.1866425651994,10.45,15.145797863740723,205,25,809015.0,25.33946,0.122
2020-04-22,230.0,14.729870702388766,13.100000000000001,15.10670350900854,11.44,15.157139931698556,11.3,16.356015728319978,230,25,809015.0,28.42963,0.1087
2020-04-23,254.00000000000003,15.804161323889199,15.010000000000002,16.219057159758552,13.45,16.267922889893324,12.310000000000002,17.837311564201144,254,28,809015.0,31.3962,0.1102
2020-04-24,286.0,16.640312497065676,16.32,17.039536378669464,14.39,17.088115753353264,13.57,18.813757995121282,286,28,809015.0,35.35163,0.0979
2020-04-25,313.0,17.323009746192106,18.549999999999997,17.757245469572883,16.29,17.800159175318257,14.559999999999997,19.70444168765566,313,28,809015.0,38.68902,0.0895
2020-04-26,349.0,18.742643001099573,20.700000000000003,19.23145513648582,17.78,19.2867951372608,16.220000000000002,21.351566971096343,349,28,809015.0,43.13888,0.0802
