,n_mean,n_std,n_mean_ICU,n_std_ICU,n_mean_ICU_SUS,n_std_ICU_SUS,n_mean_ICU_cor,n_std_ICU_cor,last_available_confirmed,last_available_deaths,estimated_population_2019,last_available_confirmed_per_100k_inhabitants,last_available_death_rate
2020-03-12,5.0,2.157720458205273,0.0,2.157720458205273,0.0,2.157720458205273,0.0,2.157720458205273,5,0,1933105.0,0.25865,0.0
2020-03-13,4.999999999999999,2.205685948871803,0.0,2.205685948871803,0.0,2.205685948871803,0.0,2.205685948871803,5,0,1933105.0,0.25865,0.0
2020-03-14,5.000000000000001,2.2315460962745046,0.0,2.2315460962745046,0.0,2.2315460962745046,0.0,2.2315460962745046,5,0,1933105.0,0.25865,0.0
2020-03-15,5.0,2.210809075356072,0.0,2.210809075356072,0.0,2.210809075356072,0.0,2.210809075356072,5,0,1933105.0,0.25865,0.0
2020-03-16,5.0,2.135462952196085,0.0,2.135462952196085,0.0,2.135462952196085,0.0,2.135462952196085,5,0,1933105.0,0.25865,0.0
2020-03-17,7.000000000000001,2.5397446781720077,0.0,2.5397446781720077,0.0,2.5397446781720077,0.0,2.5397446781720077,7,0,1933105.0,0.36211,0.0
2020-03-18,8.0,2.6937638419808887,0.0,2.6937638419808887,0.0,2.6937638419808887,0.0,2.6937638419808887,8,0,1933105.0,0.41384,0.0
2020-03-19,17.0,3.85342560443158,0.4,3.9014213934012423,0.0,3.9014213934012423,0.4,3.9014213934012423,17,0,1933105.0,0.87941,0.0
2020-03-20,27.0,4.899103195607552,0.8200000000000001,4.970071641456703,0.0,4.970071641456703,0.8200000000000001,4.970071641456703,27,0,1933105.0,1.3967200000000002,0.0
2020-03-21,30.999999999999996,5.3122880231030445,1.3900000000000001,5.426481736853452,0.71,5.445420464978261,1.3900000000000001,5.426481736853452,31,0,1933105.0,1.60364,0.0
2020-03-22,30.999999999999996,5.525149113578089,1.05,5.608081020034637,0.73,5.625626429765199,1.05,5.608081020034637,31,0,1933105.0,1.60364,0.0
2020-03-23,34.00000000000001,5.885077859649898,1.49,5.999436758074997,0.72,6.0162148743326505,1.49,5.999436758074997,34,0,1933105.0,1.75883,0.0
2020-03-24,40.0,6.25957045029627,1.87,6.389281823665493,0.67,6.406560873216007,1.87,6.389281823665493,40,0,1933105.0,2.06921,0.0
2020-03-25,59.99999999999999,7.566780135312617,3.02,7.738744188572305,2.12,7.780344569243809,3.02,7.738744188572305,60,0,1933105.0,3.1038099999999997,0.0
2020-03-26,65.99999999999999,8.22324863918258,3.1399999999999997,8.393403253854672,2.15,8.435444160316527,3.1399999999999997,8.393403253854672,66,0,1933105.0,3.4142,0.0
2020-03-27,70.99999999999999,7.903687925790266,3.99,8.11987578896887,2.25,8.154746030887951,3.99,8.414121067190163,71,0,1933105.0,3.67285,0.0
2020-03-28,73.99999999999999,8.362530669116808,3.8400000000000007,8.55804412187266,2.25,8.594627344563532,3.8400000000000007,8.844202461031587,74,0,1933105.0,3.82804,0.0
2020-03-29,73.0,8.43471661909542,3.8600000000000003,8.633113253308128,2.34,8.66458564759126,3.8600000000000003,8.911695754014564,73,0,1933105.0,3.77631,0.0
2020-03-30,77.0,8.638696123088872,3.57,8.819102602139898,2.19,8.84932035283336,3.57,9.073961247838385,77,0,1933105.0,3.9832300000000003,0.0
2020-03-31,86.99999999999999,8.926591757442502,5.04,9.168720761591576,3.85,9.22241510690342,5.04,9.513976215775582,87,0,1933105.0,4.50053,0.0
2020-04-01,96.99999999999999,9.660206827992658,5.380000000000001,9.880475492586172,3.71,9.929234409540141,5.380000000000001,10.241101483529963,97,0,1933105.0,5.01783,0.0
2020-04-02,99.00000000000001,9.587734167395675,5.109999999999999,9.810104304473347,3.96,9.849697785447352,4.709999999999999,10.557425602557442,99,0,1933105.0,5.12129,0.0
2020-04-03,113.99999999999999,10.028343670201815,7.15,10.32104533308893,5.14,10.385777619787397,6.33,11.455373799614263,114,0,1933105.0,5.89725,0.0
2020-04-04,153.0,11.99082140555008,9.740000000000002,12.328243913055823,6.84,12.383860382764253,8.350000000000001,13.469680843294025,153,0,1933105.0,7.9147300000000005,0.0
2020-04-05,172.00000000000003,12.8711092973937,10.59,13.200543721584143,7.6,13.265532576774087,9.54,14.342417065220467,172,0,1933105.0,8.8976,0.0
2020-04-06,175.0,12.60965639275846,10.83,12.949707886413282,7.68,13.015857034534237,9.34,14.27193665055923,175,3,1933105.0,9.05279,0.0171
2020-04-07,194.0,13.455485907617792,12.400000000000002,13.843399185536079,8.93,13.908443515005587,10.530000000000001,15.24672500021966,194,3,1933105.0,10.03567,0.0155
2020-04-08,205.00000000000003,13.888269885195939,12.49,14.274086324666822,9.02,14.378078467028908,9.47,16.236924031977303,205,3,1933105.0,10.6047,0.0146
2020-04-09,236.99999999999997,14.908197189276219,14.610000000000001,15.307875209654128,10.33,15.399095539490084,11.470000000000002,17.457956971426,237,5,1933105.0,12.260069999999999,0.0211
2020-04-10,251.0,15.71994808123639,15.239999999999998,16.153493977365013,11.27,16.271830495576328,11.249999999999998,18.079484243336438,251,5,1933105.0,12.98429,0.0199
2020-04-11,278.99999999999994,16.310014275179704,17.14,16.76051806050653,12.54,16.860111673905532,13.3,18.819008604293817,279,5,1933105.0,14.432739999999999,0.0179
2020-04-12,302.0,16.524808408247672,19.540000000000003,17.045928925385468,13.81,17.128268824644625,15.680000000000003,19.10744193694534,302,6,1933105.0,15.62253,0.0199
2020-04-13,299.0,16.64359615375514,19.12,17.099037777877825,14.1,17.209505888586488,15.55,19.239377943071958,299,6,1933105.0,15.46734,0.0201
2020-04-14,302.0,16.759414661556047,18.009999999999998,17.213287884596014,13.23,17.341118181881466,12.969999999999999,19.502890047426828,302,7,1933105.0,15.62253,0.0232
2020-04-15,306.0000000000001,16.99561440757318,19.01,17.463207296797147,14.06,17.577258292774477,13.63,20.064580859078642,306,8,1933105.0,15.829460000000001,0.0261
2020-04-16,320.0,17.419807604267536,20.019999999999996,17.892258017637044,15.34,17.97935752382985,14.909999999999997,20.40517197757332,320,8,1933105.0,16.55368,0.025
2020-04-17,334.99999999999994,17.78777244302525,21.499999999999996,18.31582508337663,15.92,18.430492356007438,14.349999999999996,21.023639676624153,335,8,1933105.0,17.329629999999998,0.0239
2020-04-18,346.0,18.110430054741297,22.449999999999996,18.66599519896212,16.67,18.786177811563395,12.709999999999994,22.369733452758773,346,9,1933105.0,17.898670000000003,0.026000000000000002
2020-04-19,360.0,18.48974599800406,23.430000000000003,18.996205070242507,17.02,19.100665094983135,12.840000000000003,23.132448240862047,360,9,1933105.0,18.622889999999998,0.025
2020-04-20,368.99999999999994,18.28111019328394,24.56,18.87015076513672,18.21,18.99285365338737,13.729999999999999,22.886186319315506,369,9,1933105.0,19.08846,0.0244
2020-04-21,373.0,18.54585907659413,23.02,19.081878547168486,17.07,19.17610984764347,10.619999999999997,23.57451568747468,373,11,1933105.0,19.295379999999998,0.0295
2020-04-22,379.99999999999994,19.063768586700604,24.259999999999998,19.615200043009317,17.97,19.712056532165096,11.769999999999998,24.259134632779322,380,14,1933105.0,19.65749,0.0368
2020-04-23,389.0,19.760648580530763,23.93,20.267548749743575,17.27,20.358551822839274,9.319999999999999,25.398908948172867,389,14,1933105.0,20.123070000000002,0.036000000000000004
2020-04-24,397.0,19.255349512498725,25.190000000000005,19.842408746129713,19.15,19.94865120374019,9.950000000000006,25.58625710269583,397,14,1933105.0,20.53691,0.0353
2020-04-25,401.00000000000006,19.173203101509074,24.84,19.720510063680333,17.81,19.844203616464867,7.699999999999999,25.88075506681138,401,14,1933105.0,20.74383,0.0349
2020-04-26,403.99999999999994,19.527830438022594,26.87,20.090740693567316,19.45,20.2105260103779,7.329999999999998,26.347704919887324,404,16,1933105.0,20.89902,0.0396
2020-04-27,413.99999999999994,19.81473790853259,26.85,20.376568366234743,19.64,20.492314129542287,7.73,26.6004066005227,414,16,1933105.0,21.416320000000002,0.0386
2020-04-28,426.0,19.83514888558015,26.860000000000003,20.377490800221977,19.82,20.50682157997995,8.850000000000005,26.674696082825598,426,17,1933105.0,22.03709,0.0399
2020-04-29,434.0,20.104469576929827,28.259999999999998,20.69671222609275,21.04,20.84447881261839,9.249999999999996,27.07983578348669,434,17,1933105.0,22.45093,0.0392
2020-04-30,443.99999999999994,20.26823159827251,28.95,20.871279599516942,21.08,20.982943361721492,8.930000000000003,27.490784075593574,444,20,1933105.0,22.96823,0.045
2020-05-01,453.00000000000006,20.302788781919404,29.439999999999998,20.899484020502335,21.63,21.0352450026909,7.940000000000001,27.789528258106163,453,23,1933105.0,23.4338,0.0508
2020-05-02,466.99999999999994,20.699597419595708,30.130000000000003,21.315478726346573,22.55,21.47177527204803,7.680000000000007,28.333178609203205,467,23,1933105.0,24.15803,0.0493
2020-05-03,469.99999999999994,21.08384416676629,30.53,21.75513697609107,22.64,21.87456022068752,7.099999999999998,28.881512978360256,470,23,1933105.0,24.31322,0.0489
2020-05-04,485.00000000000006,21.321900345500033,31.159999999999997,21.967827255862932,23.3,22.11188445934526,6.599999999999998,28.95976561097179,485,23,1933105.0,25.089170000000003,0.0474
2020-05-05,490.99999999999994,21.240765075912424,31.55,21.8677250991067,23.27,21.99669295621733,8.530000000000001,29.02267199792242,491,26,1933105.0,25.39955,0.053
2020-05-06,500.00000000000006,21.390236609776487,31.109999999999996,22.027294936560462,23.38,22.158008083359437,6.849999999999998,29.495046956217834,500,26,1933105.0,25.86512,0.052000000000000005
2020-05-07,506.0,22.44858547657268,33.11,23.096936807702225,24.9,23.238728233252996,9.18,30.7285213152573,506,27,1933105.0,26.17551,0.0534
2020-05-08,513.9999999999999,22.708161661847623,33.55000000000001,23.298684642284123,24.58,23.451061938867632,8.360000000000007,30.603102635338967,514,28,1933105.0,26.58935,0.0545
2020-05-09,540.9999999999999,21.96918870885433,35.74,22.65322609531041,26.73,22.771160544101665,10.900000000000002,30.034433067680332,541,29,1933105.0,27.98606,0.0536
2020-05-10,553.0,23.0239269483121,35.36,23.697620389423324,26.41,23.839444459156592,8.489999999999998,31.067910675444107,553,29,1933105.0,28.60683,0.0524
2020-05-11,554.0,22.35095189259398,35.25,23.078547408904452,25.82,23.193252262351013,8.399999999999999,30.786748592355263,554,29,1933105.0,28.658559999999998,0.0523
2020-05-12,557.0,22.811617632029062,36.03000000000001,23.439249113184047,26.77,23.62319832262133,9.170000000000005,31.058662725607338,557,29,1933105.0,28.81375,0.0521
2020-05-13,571.0,23.759468075534084,37.55,24.43388268843745,27.74,24.548462746826395,9.29,32.021375988580196,571,30,1933105.0,29.53797,0.0525
2020-05-14,581.9999999999999,23.73322693200528,37.16,24.381904367913112,27.72,24.541370389732936,8.209999999999997,32.09497737539743,582,31,1933105.0,30.107,0.0533
2020-05-15,607.0,24.599084322286256,40.7,25.327853235024666,29.98,25.444444373869697,11.260000000000005,32.83730472828398,607,32,1933105.0,31.40026,0.0527
2020-05-16,629.0000000000001,25.189311505902936,41.55,25.889023043394555,30.69,26.00798750656064,11.419999999999995,33.534924295050196,629,33,1933105.0,32.53833,0.0525
2020-05-17,638.9999999999999,24.514724497161236,42.08,25.22002214851758,31.62,25.391437871292702,11.549999999999997,33.30668854780075,639,33,1933105.0,33.05563,0.0516
2020-05-18,642.0,24.284084657997052,42.370000000000005,25.005428764105762,31.25,25.147146312788013,11.210000000000008,33.2844844037008,642,34,1933105.0,33.21082,0.053
2020-05-19,648.0000000000001,25.285596970240075,42.23,26.0114765851809,31.41,26.16636799675137,10.679999999999996,33.98226471487025,648,34,1933105.0,33.5212,0.0525
2020-05-20,677.0000000000001,25.00570036021888,44.06,25.718010236117617,33.2,25.850262097415,12.950000000000006,33.8617449746358,677,34,1933105.0,35.02138,0.0502
2020-05-21,711.0,25.200737523278395,45.910000000000004,25.952681397442767,33.93,26.13707657174329,12.800000000000004,34.74205177614243,711,35,1933105.0,36.78021,0.0492
2020-05-22,728.0,26.171798377318865,47.87,26.930921452914127,35.45,27.089149678478844,14.319999999999986,35.610437182989436,728,35,1933105.0,37.659620000000004,0.0481
2020-05-23,751.0,26.35980257739409,48.919999999999995,27.134708251963794,36.02,27.323469617147673,13.179999999999993,35.34771625500641,751,36,1933105.0,38.84942,0.0479
2020-05-24,777.9999999999999,27.65159867152185,51.78,28.401015986948583,38.0,28.585270841657405,16.42,36.98911895695978,778,36,1933105.0,40.24613,0.0463
2020-05-25,790.0,27.094227645702908,52.34,27.92707954149828,39.19,28.09049077031535,17.090000000000003,36.229009401613816,790,36,1933105.0,40.8669,0.0456
2020-05-26,816.0,28.698674871741716,53.10999999999999,29.477554840826592,39.52,29.61411554299637,17.079999999999984,37.660651061603254,816,37,1933105.0,42.21188,0.0453
2020-05-27,852.0,27.546914986120047,56.260000000000005,28.418703792617375,42.04,28.58812909675142,18.710000000000008,37.47849181176917,852,37,1933105.0,44.07417,0.0434
2020-05-28,904.0,29.09815850329413,59.720000000000006,29.939676489281382,43.52,30.133267799606937,22.56000000000001,38.61167555142989,904,39,1933105.0,46.764140000000005,0.0431
2020-05-29,921.0,29.16583375434103,59.699999999999996,30.02261578520197,44.71,30.182832182978764,18.999999999999993,39.27922616448557,921,42,1933105.0,47.64356,0.0456
