,n_mean,n_std,n_mean_ICU,n_std_ICU,n_mean_ICU_SUS,n_std_ICU_SUS,n_mean_ICU_cor,n_std_ICU_cor,last_available_confirmed,last_available_deaths,estimated_population_2019,last_available_confirmed_per_100k_inhabitants,last_available_death_rate
2020-03-18,1.0,0.9655688646198325,0.0,0.9655688646198325,0.0,0.9655688646198325,0.0,0.9655688646198325,1,0,721944.0,0.13851,0.0
2020-03-19,1.0,0.9656734709648245,0.0,0.9656734709648245,0.0,0.9656734709648245,0.0,0.9656734709648245,1,0,721944.0,0.13851,0.0
2020-03-20,1.0,0.966091783079296,0.0,0.966091783079296,0.0,0.966091783079296,0.0,0.966091783079296,1,0,721944.0,0.13851,0.0
2020-03-21,1.0,0.9712014843647654,0.0,0.9712014843647654,0.0,0.9712014843647654,0.0,0.9712014843647654,1,0,721944.0,0.13851,0.0
2020-03-22,1.0,0.967658842962558,0.0,0.967658842962558,0.0,0.967658842962558,0.0,0.967658842962558,1,0,721944.0,0.13851,0.0
2020-03-23,1.0,0.9676588429625581,0.0,0.9676588429625581,0.0,0.9676588429625581,0.0,0.9676588429625581,1,0,721944.0,0.13851,0.0
2020-03-24,1.0,0.9720331706523624,0.0,0.9720331706523624,0.0,0.9720331706523624,0.0,0.9720331706523624,1,0,721944.0,0.13851,0.0
2020-03-25,1.9999999999999998,1.354975865452812,0.0,1.354975865452812,0.0,1.354975865452812,0.0,1.354975865452812,2,0,721944.0,0.27703,0.0
2020-03-26,2.0,1.394216046327966,0.0,1.394216046327966,0.0,1.394216046327966,0.0,1.394216046327966,2,0,721944.0,0.27703,0.0
2020-03-27,4.0,1.9430788855719563,0.0,1.9430788855719563,0.0,1.9430788855719563,0.0,1.9430788855719563,4,0,721944.0,0.55406,0.0
2020-03-28,4.0,1.8747120991089417,0.0,1.8747120991089417,0.0,1.8747120991089417,0.0,1.8747120991089417,4,0,721944.0,0.55406,0.0
2020-03-29,4.0,1.9377170780966644,0.0,1.9377170780966644,0.0,1.9377170780966644,0.0,1.9377170780966644,4,0,721944.0,0.55406,0.0
