,n_mean,n_std,n_mean_ICU,n_std_ICU,n_mean_ICU_SUS,n_std_ICU_SUS,n_mean_ICU_cor,n_std_ICU_cor,last_available_confirmed,last_available_deaths,estimated_population_2019,last_available_confirmed_per_100k_inhabitants,last_available_death_rate
2020-03-16,1.0,0.9675544512644318,0.0,0.9675544512644318,0.0,0.9675544512644318,0.0,0.9675544512644318,1,0,838936.0,0.1192,0.0
2020-03-17,1.0,0.9665099141454341,0.0,0.9665099141454341,0.0,0.9665099141454341,0.0,0.9665099141454341,1,0,838936.0,0.1192,0.0
2020-03-18,2.9999999999999996,1.7060202374254096,0.0,1.7060202374254096,0.0,1.7060202374254096,0.0,1.7060202374254096,3,0,838936.0,0.3576,0.0
2020-03-19,3.0,1.6702990719924957,0.0,1.6702990719924957,0.0,1.6702990719924957,0.0,1.6702990719924957,3,0,838936.0,0.3576,0.0
2020-03-20,3.9999999999999996,1.9129014400098918,0.0,1.9129014400098918,0.0,1.9129014400098918,0.0,1.9129014400098918,4,0,838936.0,0.47678999999999994,0.0
2020-03-21,4.0,1.949721554841649,0.0,1.949721554841649,0.0,1.949721554841649,0.0,1.949721554841649,4,0,838936.0,0.47678999999999994,0.0
2020-03-22,3.9999999999999996,1.9604163647634454,0.0,1.9604163647634454,0.0,1.9604163647634454,0.0,1.9604163647634454,4,0,838936.0,0.47678999999999994,0.0
2020-03-23,3.9999999999999996,1.9278396345561677,0.0,1.9278396345561677,0.0,1.9278396345561677,0.0,1.9278396345561677,4,0,838936.0,0.47678999999999994,0.0
2020-03-24,3.999999999999999,1.8975795321430085,0.0,1.8975795321430085,0.0,1.8975795321430085,0.0,1.8975795321430085,4,0,838936.0,0.47678999999999994,0.0
2020-03-25,13.0,3.475164410034104,0.24,3.507786720535854,0.0,3.507786720535854,0.24,3.507786720535854,13,0,838936.0,1.54958,0.0
2020-03-26,13.0,3.4417813099990227,0.05,3.448848878373564,0.0,3.448848878373564,0.05,3.448848878373564,13,0,838936.0,1.54958,0.0
2020-03-27,15.0,3.681320579917106,0.13,3.6982456938555632,0.0,3.6982456938555632,0.13,3.6982456938555632,15,0,838936.0,1.78798,0.0
2020-03-28,15.0,3.6494084203034625,0.17,3.671713744041304,0.0,3.671713744041304,0.17,3.671713744041304,15,0,838936.0,1.78798,0.0
2020-03-29,15.0,3.7896989566215127,0.13,3.806326074027051,0.0,3.806326074027051,0.13,3.806326074027051,15,0,838936.0,1.78798,0.0
2020-03-30,32.99999999999999,5.486107339213637,1.35,5.596380413925927,0.65,5.6166692743452264,1.35,5.596380413925927,33,1,838936.0,3.93355,0.0303
2020-03-31,44.0,6.38176062594553,2.09,6.53198045671209,1.45,6.563099015470412,2.09,6.603098522739919,44,1,838936.0,5.24474,0.0227
2020-04-01,52.00000000000001,7.007816703474411,2.0200000000000005,7.128625039199002,1.19,7.167370155747153,2.0200000000000005,7.329924965509539,52,2,838936.0,6.19833,0.0385
2020-04-02,59.0,7.560329745360705,2.94,7.729190504741481,1.27,7.7587038774904835,2.94,7.907609300445038,59,2,838936.0,7.032719999999999,0.0339
2020-04-03,70.00000000000001,7.904007422398674,3.74,8.101600664889215,1.93,8.149910019953188,3.74,8.324369360649808,70,4,838936.0,8.3439,0.0571
2020-04-04,77.00000000000001,8.70352302986056,4.13,8.908805370604588,2.52,8.955245006771905,4.13,9.119661576655533,77,4,838936.0,9.178289999999999,0.0519
2020-04-05,81.0,8.819846765658516,4.1899999999999995,9.027181009024742,2.54,9.076254567259392,4.1899999999999995,9.237598675680237,81,5,838936.0,9.65509,0.0617
2020-04-06,88.99999999999999,8.815149952602548,4.86,9.044648621525807,2.6,9.084363967106816,4.86,9.247823221895754,89,5,838936.0,10.60868,0.0562
2020-04-07,129.0,10.832694619865954,6.93,11.108139931026832,3.86,11.16204160211172,6.93,11.269054122155989,129,6,838936.0,15.37662,0.0465
2020-04-08,147.0,11.657745506873546,8.55,11.961309723564153,4.99,12.033404767688584,8.31,12.465051062061399,147,7,838936.0,17.52219,0.0476
2020-04-09,163.99999999999997,12.497078446459785,10.32,12.844818788016035,6.12,12.95742913146623,10.27,13.29977173799717,164,7,838936.0,19.54857,0.0427
