,n_mean,n_std,n_mean_ICU,n_std_ICU,n_mean_ICU_SUS,n_std_ICU_SUS,n_mean_ICU_cor,n_std_ICU_cor,last_available_confirmed,last_available_deaths,estimated_population_2019,last_available_confirmed_per_100k_inhabitants,last_available_death_rate
2020-03-12,2.0,1.3731921080666631,0.0,1.3731921080666631,0.0,1.3731921080666631,0.0,1.3731921080666631,2,0,500973.0,0.39921999999999996,0.0
2020-03-13,2.0,1.3743685418725538,0.0,1.3743685418725538,0.0,1.3743685418725538,0.0,1.3743685418725538,2,0,500973.0,0.39921999999999996,0.0
2020-03-14,2.0,1.3706151387555368,0.0,1.3706151387555368,0.0,1.3706151387555368,0.0,1.3706151387555368,2,0,500973.0,0.39921999999999996,0.0
2020-03-15,2.0,1.3598871016716543,0.0,1.3598871016716543,0.0,1.3598871016716543,0.0,1.3598871016716543,2,0,500973.0,0.39921999999999996,0.0
2020-03-16,2.9999999999999996,1.673802904052972,0.0,1.673802904052972,0.0,1.673802904052972,0.0,1.673802904052972,3,0,500973.0,0.59883,0.0
2020-03-17,3.0,1.6513233138512546,0.0,1.6513233138512546,0.0,1.6513233138512546,0.0,1.6513233138512546,3,0,500973.0,0.59883,0.0
2020-03-18,5.0,2.2073797254947443,0.0,2.2073797254947443,0.0,2.2073797254947443,0.0,2.2073797254947443,5,0,500973.0,0.9980600000000001,0.0
2020-03-19,6.0,2.418029918522244,0.0,2.418029918522244,0.0,2.418029918522244,0.0,2.418029918522244,6,0,500973.0,1.19767,0.0
2020-03-20,10.0,3.0474032661705057,0.0,3.0474032661705057,0.0,3.0474032661705057,0.0,3.0474032661705057,10,0,500973.0,1.9961200000000001,0.0
2020-03-21,9.999999999999998,3.1246171482651,0.0,3.1246171482651,0.0,3.1246171482651,0.0,3.1246171482651,10,0,500973.0,1.9961200000000001,0.0
2020-03-22,9.999999999999998,3.0545544732911583,0.0,3.0545544732911583,0.0,3.0545544732911583,0.0,3.0545544732911583,10,0,500973.0,1.9961200000000001,0.0
2020-03-23,15.0,3.7093929368019185,0.35,3.752905002740672,0.0,3.752905002740672,0.35,3.752905002740672,15,0,500973.0,2.99417,0.0
2020-03-24,20.0,4.380835213942333,0.5800000000000001,4.441251757299644,0.0,4.441251757299644,0.5800000000000001,4.441251757299644,20,0,500973.0,3.99223,0.0
2020-03-25,16.0,3.942772444036626,0.43000000000000005,3.991810935584819,0.0,3.991810935584819,0.43000000000000005,3.991810935584819,16,0,500973.0,3.19378,0.0
