,n_mean,n_std,n_mean_ICU,n_std_ICU,n_mean_ICU_SUS,n_std_ICU_SUS,n_mean_ICU_cor,n_std_ICU_cor,last_available_confirmed,last_available_deaths,estimated_population_2019,last_available_confirmed_per_100k_inhabitants,last_available_death_rate
2020-03-12,2.0,1.3566149197189452,0.0,1.3566149197189452,0.0,1.3566149197189452,0.0,1.3566149197189452,2,0,1516113.0,0.13192,0.0
2020-03-13,2.0,1.3745890111211245,0.0,1.3745890111211245,0.0,1.3745890111211245,0.0,1.3745890111211245,2,0,1516113.0,0.13192,0.0
2020-03-14,2.9999999999999996,1.6548062842471438,0.0,1.6548062842471438,0.0,1.6548062842471438,0.0,1.6548062842471438,3,0,1516113.0,0.19787000000000002,0.0
2020-03-15,2.9999999999999996,1.6643013518888305,0.0,1.6643013518888305,0.0,1.6643013518888305,0.0,1.6643013518888305,3,0,1516113.0,0.19787000000000002,0.0
2020-03-16,5.0,2.173392823130775,0.0,2.173392823130775,0.0,2.173392823130775,0.0,2.173392823130775,5,0,1516113.0,0.32979,0.0
2020-03-17,5.0,2.126551721031544,0.0,2.126551721031544,0.0,2.126551721031544,0.0,2.126551721031544,5,0,1516113.0,0.32979,0.0
2020-03-18,5.0,2.167575566937365,0.0,2.167575566937365,0.0,2.167575566937365,0.0,2.167575566937365,5,0,1516113.0,0.32979,0.0
2020-03-19,7.0,2.590269281270762,0.0,2.590269281270762,0.0,2.590269281270762,0.0,2.590269281270762,7,0,1516113.0,0.46171,0.0
2020-03-20,9.0,2.9879556201320656,0.0,2.9879556201320656,0.0,2.9879556201320656,0.0,2.9879556201320656,9,0,1516113.0,0.59362,0.0
2020-03-21,9.0,2.868639208595411,0.0,2.868639208595411,0.0,2.868639208595411,0.0,2.868639208595411,9,0,1516113.0,0.59362,0.0
2020-03-22,10.999999999999998,3.262272864495587,0.0,3.262272864495587,0.0,3.262272864495587,0.0,3.262272864495587,11,0,1516113.0,0.72554,0.0
2020-03-23,12.0,3.3786913969102828,0.01,3.380156143664898,0.0,3.380156143664898,0.01,3.380156143664898,12,0,1516113.0,0.7915,0.0
2020-03-24,14.999999999999998,3.7939611772053516,0.31000000000000005,3.8321327500676983,0.0,3.8321327500676983,0.31000000000000005,3.8321327500676983,15,0,1516113.0,0.9893700000000001,0.0
2020-03-25,14.999999999999998,3.8019133938775425,0.5,3.8598893059964112,0.0,3.8598893059964112,0.5,3.8598893059964112,15,0,1516113.0,0.9893700000000001,0.0
2020-03-26,21.0,4.287496502928751,0.6900000000000001,4.359372232630092,0.0,4.359372232630092,0.6900000000000001,4.359372232630092,21,0,1516113.0,1.3851200000000001,0.0
2020-03-27,25.999999999999996,4.748162855784383,0.67,4.813766768867236,0.0,4.813766768867236,0.67,5.006180725318001,26,0,1516113.0,1.71491,0.0
2020-03-28,33.0,5.38161854666588,1.02,5.465859326932791,0.78,5.4815342908549045,1.02,5.710867011251621,33,0,1516113.0,2.17662,0.0
2020-03-29,33.0,5.579761408316433,1.45,5.692647659370584,0.88,5.701915237333627,1.45,5.930947341161982,33,0,1516113.0,2.17662,0.0
2020-03-30,35.00000000000001,5.530101283161114,1.3,5.637394806293082,0.83,5.649895592134444,1.3,6.041842150011582,35,0,1516113.0,2.3085400000000003,0.0
2020-03-31,39.0,6.1970178556326845,1.56,6.311468157491592,0.89,6.319219121302118,1.56,6.660094032763541,39,0,1516113.0,2.5723700000000003,0.0
2020-04-01,42.00000000000001,6.25080196874971,1.46,6.354189582671047,0.81,6.366288184847216,1.46,6.713725425641795,42,0,1516113.0,2.7702400000000003,0.0
2020-04-02,42.99999999999999,6.359070512093556,1.57,6.4661331395029125,0.86,6.47543649322405,1.57,6.965656661598585,43,0,1516113.0,2.8362,0.0
2020-04-03,50.0,6.854682098147709,2.18,7.004945871787068,1.69,7.023045398305971,2.18,7.615585693467409,50,1,1516113.0,3.29791,0.02
2020-04-04,65.0,7.800090649563897,2.4800000000000004,7.941638001156572,1.72,7.956834429684593,2.4800000000000004,8.44385605339794,65,1,1516113.0,4.28728,0.0154
2020-04-05,73.0,8.234051005404082,3.25,8.397445799741488,2.45,8.420486681872728,3.25,9.008857874448914,73,2,1516113.0,4.81494,0.0274
2020-04-06,73.00000000000001,8.36714353343427,3.58,8.544243144310144,2.47,8.569316828609553,3.5700000000000003,9.188555189182162,73,4,1516113.0,4.81494,0.0548
2020-04-07,76.00000000000001,8.315544650128627,3.5600000000000005,8.499593097806674,2.55,8.523531124380485,3.2500000000000004,9.323536037492657,76,4,1516113.0,5.01282,0.0526
2020-04-08,85.00000000000001,8.963078024694848,3.81,9.148948993013772,2.47,9.178908850008682,3.31,9.929854637974978,85,4,1516113.0,5.60644,0.0471
2020-04-09,102.00000000000001,9.772658209763016,5.409999999999999,10.010232189357472,4.28,10.040236475544214,4.719999999999999,10.918281675587728,102,4,1516113.0,6.72773,0.0392
2020-04-10,108.99999999999999,9.946808025642692,5.08,10.164683462803449,4.14,10.195155217013124,4.41,11.24691692883167,109,5,1516113.0,7.189439999999999,0.0459
2020-04-11,114.00000000000001,10.358161765077584,5.970000000000001,10.606131017082298,4.13,10.636875253170697,4.950000000000001,11.931707058645605,114,5,1516113.0,7.51923,0.0439
2020-04-12,126.0,11.184711787872667,6.430000000000001,11.437721703983613,5.0,11.475255020163074,4.98,12.776060235906654,126,7,1516113.0,8.31073,0.0556
2020-04-13,130.00000000000003,11.094461262588226,6.33,11.345085751419894,5.03,11.378931000189374,5.03,12.668511787463077,130,7,1516113.0,8.57456,0.0538
2020-04-14,160.0,12.01192168748459,8.049999999999999,12.298713860654807,6.61,12.346508114696345,6.489999999999998,13.823638917784745,160,7,1516113.0,10.5533,0.0437
2020-04-15,176.0,12.577798301014772,9.88,12.918870310557734,7.54,12.964012114349867,8.420000000000002,14.39697660460471,176,7,1516113.0,11.60863,0.0398
2020-04-16,182.00000000000003,12.671506252497005,9.219999999999999,12.967431152972075,7.58,13.011451521912175,7.649999999999999,14.490174204779198,182,8,1516113.0,12.004380000000001,0.044000000000000004
2020-04-17,187.99999999999997,13.123738996662698,9.94,13.449889414137399,7.7,13.491090587959347,7.76,15.164721953243717,188,8,1516113.0,12.40013,0.0426
2020-04-18,226.0,14.87180234707633,12.169999999999998,15.227179812772457,9.65,15.286415703182517,9.689999999999998,17.173718851545207,226,10,1516113.0,14.90654,0.0442
2020-04-19,231.0,14.335172538800213,13.33,14.727290033036347,10.86,14.782877653460158,10.08,16.953175740160535,231,10,1516113.0,15.236329999999999,0.0433
2020-04-20,229.99999999999997,14.370845908338596,12.959999999999999,14.776353140109103,10.1,14.84084270252913,9.379999999999999,17.06882254375805,230,10,1516113.0,15.170370000000002,0.0435
2020-04-21,239.99999999999997,15.196517410714252,12.86,15.571619742793022,9.95,15.603936728086968,9.299999999999999,17.74030507749019,240,10,1516113.0,15.82995,0.0417
2020-04-22,254.99999999999997,15.147883807264428,14.1,15.560217988138337,11.85,15.609224318920651,10.29,18.050585905037863,255,10,1516113.0,16.819329999999997,0.0392
2020-04-23,257.00000000000006,15.778389517234508,14.860000000000001,16.18157519395364,11.95,16.23116988259244,9.450000000000003,19.027562225425104,257,11,1516113.0,16.95124,0.0428
2020-04-24,267.0,16.351665655124243,14.4,16.71858755089585,11.71,16.76833532873701,9.32,19.56609208799651,267,11,1516113.0,17.61082,0.0412
2020-04-25,273.0,15.427569445311176,15.34,15.849173448161233,12.59,15.898999936785302,9.37,19.070561453229796,273,11,1516113.0,18.00657,0.0403
2020-04-26,333.0,17.365669139035926,18.02,17.807045365429513,15.03,17.886865702142025,11.59,21.16393967162642,333,11,1516113.0,21.96406,0.033
2020-04-27,363.99999999999994,18.33384572286728,21.189999999999998,18.805477898471473,17.66,18.87989404074872,14.859999999999998,21.962626657505467,364,12,1516113.0,24.008760000000002,0.033
2020-04-28,392.0,19.05696404960346,21.91,19.540700570549635,17.57,19.61897241926495,13.860000000000001,23.088900827327002,392,12,1516113.0,25.85559,0.0306
2020-04-29,404.00000000000006,19.483030689512475,22.92,20.006880937529587,18.55,20.070943795658557,13.040000000000001,23.815383577626772,404,12,1516113.0,26.647090000000002,0.0297
2020-04-30,452.99999999999994,20.55772852287436,25.830000000000002,21.102940601257497,20.82,21.168412836587493,16.610000000000003,24.768697437032753,453,12,1516113.0,29.879040000000003,0.0265
2020-05-01,456.99999999999994,20.670605685222178,27.13,21.232989412561277,22.77,21.32034097743137,17.189999999999998,25.134425886549796,457,12,1516113.0,30.142870000000002,0.0263
2020-05-02,466.99999999999994,20.093543864896134,27.86,20.681670750945273,22.36,20.773586716080235,15.690000000000001,25.682649982060074,467,12,1516113.0,30.80245,0.0257
2020-05-03,487.0,21.145933534618543,29.139999999999997,21.75036792908352,23.8,21.85311202210122,15.809999999999997,26.267310040574703,487,12,1516113.0,32.12162,0.0246
2020-05-04,496.0,21.82931492051434,27.8,22.41230443080296,22.24,22.494305721648534,14.840000000000002,26.844962321079947,496,12,1516113.0,32.71524,0.0242
2020-05-05,545.0000000000001,22.397817353979434,31.21,22.965237255953227,25.97,23.05843061056459,18.35,27.746665811163034,545,14,1516113.0,35.94719,0.0257
2020-05-06,545.0,23.255589096869258,32.04,23.823333608931065,26.96,23.917140804084934,17.939999999999998,28.454729098707098,545,14,1516113.0,35.94719,0.0257
2020-05-07,547.0,23.239243194269996,30.719999999999995,23.799332432705427,25.2,23.875682696886898,15.859999999999994,28.779360660028573,547,21,1516113.0,36.0791,0.0384
2020-05-08,550.0,22.860605257238333,30.69,23.410215136287682,25.39,23.486934085300977,16.29,28.76715735737966,550,23,1516113.0,36.27698,0.0418
2020-05-09,550.0,22.520266966499847,32.709999999999994,23.169245223839823,26.52,23.26550073053285,17.369999999999994,28.071519788431896,550,23,1516113.0,36.27698,0.0418
2020-05-10,549.9999999999999,22.221083809224197,31.56,22.85298592430682,25.83,22.94210246809489,13.54,28.971534828224588,550,23,1516113.0,36.27698,0.0418
2020-05-11,578.0,23.665501465127665,32.769999999999996,24.28457246063763,27.01,24.360836594746896,11.579999999999998,30.714596832546228,578,23,1516113.0,38.12381,0.0398
2020-05-12,585.0,23.495845323689625,33.89,24.110430263160957,27.77,24.21631572875502,11.98,31.034687468421954,585,24,1516113.0,38.58551,0.040999999999999995
2020-05-13,665.0,25.04447357333862,38.72,25.691560025924012,31.66,25.802725758447625,15.799999999999997,32.562732400923316,665,27,1516113.0,43.86217,0.0406
2020-05-14,758.0,27.463676653964875,44.99000000000001,28.14173831435321,37.02,28.244947076486714,19.160000000000007,35.175155115134,758,31,1516113.0,49.99627,0.0409
2020-05-15,873.0,28.809478659046587,51.029999999999994,29.552501765604564,42.86,29.665649505885774,23.899999999999995,36.38942428783396,873,30,1516113.0,57.58146,0.0344
