,n_mean,n_std,n_mean_ICU,n_std_ICU,n_mean_ICU_SUS,n_std_ICU_SUS,n_mean_ICU_cor,n_std_ICU_cor,last_available_confirmed,last_available_deaths,estimated_population_2019,last_available_confirmed_per_100k_inhabitants,last_available_death_rate
2020-03-26,1.0,0.9657780659795877,0.0,0.9657780659795877,0.0,0.9657780659795877,0.0,0.9657780659795877,1,1,703293.0,0.14219,1.0
2020-03-27,3.0,1.6527907222988556,0.0,1.6527907222988556,0.0,1.6527907222988556,0.0,1.6527907222988556,3,1,703293.0,0.42656000000000005,0.3333
2020-03-28,3.0,1.673923595036584,0.0,1.673923595036584,0.0,1.673923595036584,0.0,1.673923595036584,3,1,703293.0,0.42656000000000005,0.3333
2020-03-29,3.0,1.666121122835791,0.0,1.666121122835791,0.0,1.666121122835791,0.0,1.666121122835791,3,1,703293.0,0.42656000000000005,0.3333
2020-03-30,4.999999999999999,2.0903336933358148,0.0,2.0903336933358148,0.0,2.0903336933358148,0.0,2.0903336933358148,5,1,703293.0,0.71094,0.2
2020-03-31,5.999999999999999,2.371165165572454,0.0,2.371165165572454,0.0,2.371165165572454,0.0,2.371165165572454,6,1,703293.0,0.8531299999999999,0.1667
2020-04-01,8.0,2.753583523741785,0.0,2.753583523741785,0.0,2.753583523741785,0.0,2.753583523741785,8,1,703293.0,1.13751,0.125
2020-04-02,11.0,3.1546662568200765,0.07,3.164967486708069,0.0,3.164967486708069,0.07,3.164967486708069,11,1,703293.0,1.56407,0.0909
2020-04-03,14.999999999999998,3.6191410331985985,0.28,3.655212964819125,0.0,3.655212964819125,0.28,3.655212964819125,15,1,703293.0,2.13282,0.0667
2020-04-04,24.000000000000004,4.720169488482378,0.75,4.790521892236795,0.0,4.790521892236795,0.75,4.790521892236795,24,1,703293.0,3.4125199999999998,0.0417
2020-04-05,25.0,4.98212968133269,0.76,5.049060918786401,0.0,5.049060918786401,0.76,5.049060918786401,25,1,703293.0,3.55471,0.04
2020-04-06,28.0,5.245161310361882,1.04,5.333358901453865,0.53,5.3566610095951726,1.04,5.333358901453865,28,1,703293.0,3.98127,0.0357
2020-04-07,29.0,5.18507960450469,0.92,5.263311743099634,0.0,5.263311743099634,0.92,5.263311743099634,29,2,703293.0,4.12346,0.069
2020-04-08,36.0,5.825995384672239,1.6099999999999999,5.940734148421575,0.65,5.959850855702869,1.6099999999999999,5.940734148421575,36,3,703293.0,5.11878,0.0833
2020-04-09,36.0,5.734777830716442,1.37,5.851561908386236,0.61,5.871854627600786,1.37,5.851561908386236,36,4,703293.0,5.11878,0.1111
2020-04-10,36.0,5.859706615195135,1.06,5.944204035542659,0.56,5.964894099324952,1.06,6.169706539850887,36,4,703293.0,5.11878,0.1111
2020-04-11,36.0,5.78948890820095,1.37,5.893274286691724,0.61,5.91342386593265,1.37,6.126393883860394,36,4,703293.0,5.11878,0.1111
2020-04-12,43.0,6.116412759984815,1.81,6.2477199881640875,0.64,6.266131585795583,1.81,6.46606253035529,43,4,703293.0,6.11409,0.09300000000000001
2020-04-13,44.00000000000001,6.46950890366073,1.97,6.60945122189017,0.56,6.628064985691183,1.97,6.932123801840271,44,4,703293.0,6.25628,0.0909
2020-04-14,53.00000000000001,7.156913730192237,1.92,7.276731006531309,0.62,7.29290162702159,1.92,7.653315515764288,53,4,703293.0,7.53598,0.0755
2020-04-15,65.0,7.814749070207119,3.34,7.9985813136019965,1.75,8.040199190959328,3.34,8.459286332340646,65,5,703293.0,9.242239999999999,0.0769
2020-04-16,67.99999999999999,8.239655283561271,3.19,8.40843738110234,1.95,8.448036410428116,3.12,8.98436633179204,68,5,703293.0,9.6688,0.0735
2020-04-17,72.0,8.376313405229434,3.62,8.571664147796874,1.77,8.621515311279468,3.34,9.31847670388289,72,5,703293.0,10.23755,0.0694
2020-04-18,76.0,8.440223559679788,4.029999999999999,8.653015297419378,2.45,8.707592878481043,3.2799999999999994,9.89059016122768,76,5,703293.0,10.80631,0.0658
2020-04-19,80.0,8.53161677810747,4.7700000000000005,8.751878932462725,2.57,8.801163834884845,4.010000000000001,10.103880492667214,80,5,703293.0,11.375060000000001,0.0625
2020-04-20,81.0,8.917863131282227,4.44,9.142214328502849,2.65,9.184094012382648,3.4000000000000004,10.584176869270467,81,5,703293.0,11.51725,0.0617
2020-04-21,84.00000000000001,8.888978534901488,4.5,9.10992532318127,2.61,9.15470586059101,3.58,10.521083114346634,84,5,703293.0,11.943810000000001,0.0595
2020-04-22,86.0,8.941278691913405,4.26,9.140375519991762,2.43,9.207147476089686,2.65,10.901320418586314,86,5,703293.0,12.22819,0.0581
2020-04-23,88.00000000000001,9.004050715812816,4.960000000000001,9.245211154588588,2.56,9.300555321749838,3.5900000000000007,10.94142157402803,88,5,703293.0,12.51257,0.0568
2020-04-24,92.00000000000001,9.195848865854439,4.96,9.432806388537633,2.67,9.482559589247852,3.9,11.149502140445465,92,5,703293.0,13.08132,0.0543
2020-04-25,95.0,9.131696380622758,4.92,9.368792813798306,2.51,9.419351293368285,3.55,11.06819590565963,95,5,703293.0,13.507879999999998,0.0526
2020-04-26,94.99999999999999,9.473589018365157,4.9399999999999995,9.695570580883258,2.32,9.742776241343579,3.1299999999999994,11.534214058157321,95,5,703293.0,13.507879999999998,0.0526
2020-04-27,99.0,10.073066398404542,5.319999999999999,10.294506625704152,2.98,10.347775928510758,3.3499999999999996,12.23363037373666,99,6,703293.0,14.07664,0.0606
2020-04-28,110.0,10.679121516474863,5.720000000000001,10.894881200069891,3.12,10.935448612820434,3.8000000000000007,13.101498025227897,110,7,703293.0,15.64071,0.0636
2020-04-29,111.0,9.986192487832408,6.529999999999999,10.250323917030157,3.79,10.318674353037819,3.1899999999999995,13.0017861632294,111,8,703293.0,15.7829,0.0721
2020-04-30,113.00000000000001,10.51972653944229,6.2,10.773228228560207,3.82,10.842972215432745,3.0100000000000002,13.666172311827685,113,8,703293.0,16.06727,0.0708
