,n_mean,n_std,n_mean_ICU,n_std_ICU,n_mean_ICU_SUS,n_std_ICU_SUS,n_mean_ICU_cor,n_std_ICU_cor,last_available_confirmed,last_available_deaths,estimated_population_2019,last_available_confirmed_per_100k_inhabitants,last_available_death_rate
2020-03-12,1.0,0.965673470964825,0.0,0.965673470964825,0.0,0.965673470964825,0.0,0.965673470964825,1,0,884122.0,0.11310999999999999,0.0
2020-03-13,1.0,0.9677632234000509,0.0,0.9677632234000509,0.0,0.9677632234000509,0.0,0.9677632234000509,1,0,884122.0,0.11310999999999999,0.0
2020-03-14,1.0,0.9617954590506785,0.0,0.9617954590506785,0.0,0.9617954590506785,0.0,0.9617954590506785,1,0,884122.0,0.11310999999999999,0.0
2020-03-15,1.0,0.9656734709648251,0.0,0.9656734709648251,0.0,0.9656734709648251,0.0,0.9656734709648251,1,0,884122.0,0.11310999999999999,0.0
2020-03-16,1.0,0.9652549775666383,0.0,0.9652549775666383,0.0,0.9652549775666383,0.0,0.9652549775666383,1,0,884122.0,0.11310999999999999,0.0
2020-03-17,1.0,0.970681318570736,0.0,0.970681318570736,0.0,0.970681318570736,0.0,0.970681318570736,1,0,884122.0,0.11310999999999999,0.0
2020-03-18,1.0,0.9675544512644318,0.0,0.9675544512644318,0.0,0.9675544512644318,0.0,0.9675544512644318,1,0,884122.0,0.11310999999999999,0.0
2020-03-19,1.0,0.9670323237366553,0.0,0.9670323237366553,0.0,0.9670323237366553,0.0,0.9670323237366553,1,0,884122.0,0.11310999999999999,0.0
2020-03-20,4.999999999999999,2.197978869577938,0.0,2.197978869577938,0.0,2.197978869577938,0.0,2.197978869577938,5,0,884122.0,0.56553,0.0
2020-03-21,6.0,2.3169119120244535,0.0,2.3169119120244535,0.0,2.3169119120244535,0.0,2.3169119120244535,6,0,884122.0,0.6786399999999999,0.0
2020-03-22,9.0,2.765735513257356,0.0,2.765735513257356,0.0,2.765735513257356,0.0,2.765735513257356,9,0,884122.0,1.01796,0.0
2020-03-23,9.0,2.952280406052175,0.0,2.952280406052175,0.0,2.952280406052175,0.0,2.952280406052175,9,0,884122.0,1.01796,0.0
2020-03-24,9.0,2.917553977584855,0.0,2.917553977584855,0.0,2.917553977584855,0.0,2.917553977584855,9,0,884122.0,1.01796,0.0
2020-03-25,9.0,2.889828906892433,0.0,2.889828906892433,0.0,2.889828906892433,0.0,2.889828906892433,9,0,884122.0,1.01796,0.0
2020-03-26,13.0,3.4464152068167553,0.09,3.458854980738247,0.0,3.458854980738247,0.09,3.458854980738247,13,0,884122.0,1.4703899999999999,0.0
2020-03-27,19.000000000000004,4.2800925129244485,0.39,4.322718117017569,0.0,4.322718117017569,0.39,4.4297243227719685,19,0,884122.0,2.14902,0.0
2020-03-28,34.00000000000001,5.578801869848963,1.04,5.664135441797829,0.82,5.677149839755006,1.04,5.745213730409061,34,0,884122.0,3.84562,0.0
2020-03-29,34.0,5.572424893340348,1.08,5.656493542108857,0.86,5.667126184577082,1.08,5.738331155000071,34,0,884122.0,3.84562,0.0
2020-03-30,36.00000000000001,5.7769832398523855,1.3800000000000001,5.881983964066492,0.87,5.891590222812121,1.3800000000000001,5.960658732493628,36,0,884122.0,4.07184,0.0
2020-03-31,41.99999999999999,6.147496821610986,1.54,6.258970935522641,0.86,6.268581751219104,1.54,6.3337934442117225,42,0,884122.0,4.7504800000000005,0.0
2020-04-01,48.0,6.649143637425132,1.88,6.768996314898621,0.89,6.776223956682005,1.88,6.837797359330907,48,1,884122.0,5.42911,0.0208
2020-04-02,56.0,7.0696248811090365,1.9300000000000002,7.198325913682705,0.78,7.210235499593335,1.9300000000000002,7.262991633944477,56,1,884122.0,6.33397,0.0179
2020-04-03,77.00000000000001,8.605060761381683,3.41,8.775167844951499,2.59,8.796901199119537,3.41,9.046252363171273,77,1,884122.0,8.70921,0.013000000000000001
2020-04-04,76.99999999999999,8.572978455353752,3.77,8.76961000250066,2.51,8.792949425304322,3.77,9.070509379524417,77,1,884122.0,8.70921,0.013000000000000001
2020-04-05,113.0,10.505131021447461,5.699999999999999,10.744132248710352,4.18,10.778867184346312,5.699999999999999,11.094398167862495,113,2,884122.0,12.781039999999999,0.0177
2020-04-06,113.0,10.103914632907927,5.51,10.352651395130183,4.32,10.37665605622018,5.51,10.765377397242073,113,2,884122.0,12.781039999999999,0.0177
2020-04-07,116.00000000000001,10.48906116105746,5.92,10.740661247819151,4.31,10.769201643594759,5.92,11.129866362743321,116,2,884122.0,13.12036,0.0172
2020-04-08,116.00000000000001,10.322173837291869,6.220000000000001,10.574160615730818,5.14,10.606284586379566,6.220000000000001,10.96193339873874,116,3,884122.0,13.12036,0.0259
2020-04-09,115.99999999999999,10.688405877492686,6.3100000000000005,10.937912058616133,5.15,10.97385165755489,6.220000000000001,11.471773968301415,116,3,884122.0,13.12036,0.0259
2020-04-10,117.0,10.100595041977487,5.94,10.338627578262997,4.35,10.37182337884811,5.550000000000001,11.205940929757398,117,3,884122.0,13.23347,0.0256
2020-04-11,131.0,11.140770515398284,7.380000000000001,11.42641534676417,6.02,11.459605912803797,6.340000000000001,12.753250486828762,131,3,884122.0,14.81696,0.0229
2020-04-12,145.0,11.703111905934605,7.96,11.976753662108456,5.87,12.023133047705507,6.88,13.245321720318744,145,4,884122.0,16.40045,0.0276
2020-04-13,159.0,12.192670426170475,8.43,12.50004448476933,6.8,12.533599328254121,7.05,13.81480537230791,159,5,884122.0,17.98394,0.0314
2020-04-14,171.0,12.5847430476652,9.48,12.893120552285145,7.73,12.939461255236155,7.94,14.332036657344787,171,5,884122.0,19.34122,0.0292
2020-04-15,172.00000000000003,12.61656759098043,9.86,12.930165419582913,7.6,12.968005929123326,7.9799999999999995,14.594810340970138,172,5,884122.0,19.45433,0.0291
2020-04-16,204.00000000000003,13.961729799344313,11.799999999999999,14.324918812680895,9.45,14.368395839128981,9.87,16.03181820472946,204,5,884122.0,23.07374,0.0245
2020-04-17,236.0,14.744531600604075,12.889999999999999,15.115948932211044,10.46,15.161804382104796,9.479999999999999,17.47842907209578,236,5,884122.0,26.69315,0.0212
2020-04-18,259.0,15.386186904972508,15.250000000000002,15.777802365182154,12.84,15.837722294406717,11.480000000000002,18.051180212681583,259,5,884122.0,29.2946,0.0193
2020-04-19,278.99999999999994,16.40240805183769,16.27,16.81170098172668,13.66,16.87239431435236,10.57,19.95168332940275,279,6,884122.0,31.556729999999998,0.0215
2020-04-20,283.0,16.33846548931247,16.669999999999998,16.777823295810887,13.55,16.842887357738118,11.159999999999998,19.714784945683416,283,6,884122.0,32.009159999999994,0.0212
2020-04-21,303.99999999999994,16.739652314070312,17.959999999999997,17.189030211037494,14.77,17.252821786477703,12.039999999999997,20.268807652063888,304,7,884122.0,34.38439,0.023
2020-04-22,335.0,17.977157222936608,18.740000000000002,18.420254662142483,15.19,18.487284327834143,12.520000000000001,21.23955401004114,335,8,884122.0,37.8907,0.0239
2020-04-23,358.99999999999994,17.932972847565324,21.990000000000002,18.442906906220482,18.17,18.50950877661304,15.680000000000001,21.44245171041631,359,9,884122.0,40.605259999999994,0.0251
2020-04-24,370.00000000000006,19.105406712670778,22.24,19.574768597778256,18.95,19.636167285307124,16.299999999999997,22.137271418550796,370,9,884122.0,41.84943,0.0243
2020-04-25,396.99999999999994,19.229212835231355,23.889999999999997,19.758550712606077,19.5,19.82297470771292,16.509999999999998,22.824620346007816,397,9,884122.0,44.90331,0.0227
2020-04-26,396.0,18.956409326279452,23.479999999999997,19.470455940872434,19.68,19.56160153324504,15.519999999999996,22.85916190126582,396,10,884122.0,44.7902,0.0253
2020-04-27,401.99999999999994,19.25698613884102,23.979999999999997,19.78816603810255,19.6,19.86936121649398,15.549999999999997,23.405611021136092,402,11,884122.0,45.46884,0.0274
2020-04-28,519.0,22.68702739719799,30.33,23.278782444990807,25.63,23.373378277887262,20.849999999999998,26.610792353798296,519,12,884122.0,58.70231,0.0231
2020-04-29,567.0,23.1426319622772,34.82,23.825520228138025,29.42,23.92068172401059,24.96,27.108017115222427,567,12,884122.0,64.13141999999999,0.0212
2020-04-30,631.0,24.013119309866827,37.88,24.642323327760696,31.63,24.72523405328854,26.080000000000005,28.503462912070844,631,12,884122.0,71.37024,0.019
2020-05-01,667.0,24.51118070999396,40.53,25.218435316212222,34.45,25.279576337391017,27.64,29.4017243018023,667,12,884122.0,75.44208,0.018000000000000002
2020-05-02,676.9999999999999,25.520389946674072,41.96000000000001,26.209366704106053,35.28,26.272276319921403,26.710000000000008,30.591991607364346,677,12,884122.0,76.57314000000001,0.0177
2020-05-03,685.9999999999999,24.942681767151136,41.46999999999999,25.634088119872214,34.86,25.730660188525555,25.199999999999992,30.6551751525964,686,13,884122.0,77.5911,0.019
2020-05-04,710.0,25.443710897634887,41.830000000000005,26.114090530639285,34.87,26.2182917872699,25.160000000000007,31.03934726742621,710,16,884122.0,80.30566,0.0225
2020-05-05,767.0,27.24156435087435,45.519999999999996,27.935551333074283,38.75,28.030029045344,27.56,32.800271155568026,767,15,884122.0,86.75273,0.0196
2020-05-06,801.9999999999998,27.223478429065192,49.78,27.99963174361009,41.72,28.100551200604198,31.04,33.515446582075555,802,16,884122.0,90.71146,0.02
2020-05-07,802.0000000000001,26.561683499037297,48.42000000000001,27.376592744588034,41.21,27.47951473922038,26.430000000000007,33.00937208512978,802,16,884122.0,90.71146,0.02
2020-05-08,872.0,28.865574897122944,51.199999999999996,29.662104007325816,44.2,29.743241486788463,28.959999999999997,35.53887983319086,872,19,884122.0,98.62892,0.0218
2020-05-09,872.0,29.09387453319917,52.23,29.875579247163316,44.21,30.021261388448277,28.34,35.81829925633211,872,19,884122.0,98.62892,0.0218
2020-05-10,873.0,28.56498881250588,52.14999999999999,29.335730532212523,43.95,29.452208505621204,28.669999999999995,35.2091428524473,873,19,884122.0,98.74203,0.0218
2020-05-11,907.9999999999999,28.890507336172103,54.94,29.674433678528967,45.88,29.79895323902191,30.96,35.66712112426414,908,22,884122.0,102.70076,0.0242
