,n_mean,n_std,n_mean_ICU,n_std_ICU,n_mean_ICU_SUS,n_std_ICU_SUS,n_mean_ICU_cor,n_std_ICU_cor,last_available_confirmed,last_available_deaths,estimated_population_2019,last_available_confirmed_per_100k_inhabitants,last_available_death_rate
2020-04-06,1.0,0.9688064092406999,0.0,0.9688064092406999,0.0,0.9688064092406999,0.0,0.9688064092406999,1,0,251983.0,0.39685,0.0
2020-04-07,1.0,0.9629500128629351,0.0,0.9629500128629351,0.0,0.9629500128629351,0.0,0.9629500128629351,1,0,251983.0,0.39685,0.0
2020-04-08,1.0,0.9700567514378228,0.0,0.9700567514378228,0.0,0.9700567514378228,0.0,0.9700567514378228,1,0,251983.0,0.39685,0.0
2020-04-09,2.0,1.4090615832725506,0.0,1.4090615832725506,0.0,1.4090615832725506,0.0,1.4090615832725506,2,0,251983.0,0.7937,0.0
2020-04-10,4.0,1.969668997470377,0.0,1.969668997470377,0.0,1.969668997470377,0.0,1.969668997470377,4,2,251983.0,1.58741,0.5
2020-04-11,5.0,2.162863795521992,0.0,2.162863795521992,0.0,2.162863795521992,0.0,2.162863795521992,5,2,251983.0,1.98426,0.4
2020-04-12,5.0,2.1689265603616974,0.0,2.1689265603616974,0.0,2.1689265603616974,0.0,2.1689265603616974,5,2,251983.0,1.98426,0.4
2020-04-13,5.0,2.1639376753100494,0.0,2.1639376753100494,0.0,2.1639376753100494,0.0,2.1639376753100494,5,2,251983.0,1.98426,0.4
2020-04-14,5.999999999999999,2.377843858234055,0.0,2.377843858234055,0.0,2.377843858234055,0.0,2.377843858234055,6,2,251983.0,2.38111,0.3333
2020-04-15,6.0,2.367114767651185,0.0,2.367114767651185,0.0,2.367114767651185,0.0,2.367114767651185,6,2,251983.0,2.38111,0.3333
2020-04-16,6.0,2.374060154284557,0.0,2.374060154284557,0.0,2.374060154284557,0.0,2.374060154284557,6,2,251983.0,2.38111,0.3333
2020-04-17,5.999999999999999,2.298396454623585,0.0,2.298396454623585,0.0,2.298396454623585,0.0,2.298396454623585,6,2,251983.0,2.38111,0.3333
2020-04-18,7.0,2.5689678782725096,0.0,2.5689678782725096,0.0,2.5689678782725096,0.0,2.5689678782725096,7,2,251983.0,2.7779700000000003,0.2857
2020-04-19,9.0,3.0097820317737094,0.0,3.0097820317737094,0.0,3.0097820317737094,0.0,3.0097820317737094,9,2,251983.0,3.5716699999999997,0.2222
2020-04-20,9.000000000000002,2.842889410796735,0.0,2.842889410796735,0.0,2.842889410796735,0.0,2.842889410796735,9,2,251983.0,3.5716699999999997,0.2222
2020-04-21,8.999999999999998,2.986129551270289,0.0,2.986129551270289,0.0,2.986129551270289,0.0,3.137553573127067,9,2,251983.0,3.5716699999999997,0.2222
2020-04-22,8.999999999999998,2.8823040727301428,0.0,2.8823040727301428,0.0,2.8823040727301428,0.0,3.0411653800289895,9,2,251983.0,3.5716699999999997,0.2222
2020-04-23,9.0,2.88958422090393,0.0,2.88958422090393,0.0,2.88958422090393,0.0,3.214833046232964,9,2,251983.0,3.5716699999999997,0.2222
2020-04-24,9.999999999999998,3.0458449923086564,0.0,3.0458449923086564,0.0,3.0458449923086564,0.0,3.627225892713008,10,2,251983.0,3.96852,0.2
2020-04-25,12.0,3.4356126591096303,0.09,3.448033402308386,0.0,3.448033402308386,0.09,4.070247429999083,12,2,251983.0,4.762230000000001,0.1667
2020-04-26,12.000000000000002,3.284828916412697,0.05,3.292051185826401,0.0,3.292051185826401,0.05,3.9423144768452247,12,2,251983.0,4.762230000000001,0.1667
2020-04-27,15.000000000000002,3.549989329902872,0.27,3.585794785319462,0.0,3.585794785319462,0.27,4.188144040628319,15,3,251983.0,5.952780000000001,0.2
2020-04-28,12.0,3.2517594305144093,0.07,3.261754036395049,0.0,3.261754036395049,0.07,4.036481240892965,12,3,251983.0,4.762230000000001,0.25
2020-04-29,14.000000000000002,3.652534750144083,0.27,3.686558028976365,0.0,3.686558028976365,0.27,4.381089182411427,14,3,251983.0,5.55593,0.2143
2020-04-30,13.999999999999998,3.552264891387727,0.22000000000000003,3.5812547882810377,0.0,3.5812547882810377,0.22000000000000003,4.296690293091588,14,3,251983.0,5.55593,0.2143
2020-05-01,13.999999999999998,3.6133310969466415,0.1,3.626756349158518,0.0,3.626756349158518,0.1,4.293714927517648,14,3,251983.0,5.55593,0.2143
2020-05-02,14.0,3.6851325648071356,0.16,3.705617630058722,0.0,3.705617630058722,0.16,4.509012971793048,14,3,251983.0,5.55593,0.2143
2020-05-03,13.999999999999998,3.690117843236134,0.17,3.712016931126487,0.0,3.712016931126487,0.17,4.778897108722637,14,3,251983.0,5.55593,0.2143
2020-05-04,14.0,3.8409016197405075,0.12000000000000001,3.8559986063956573,0.0,3.8559986063956573,0.12000000000000001,4.79069362979365,14,3,251983.0,5.55593,0.2143
2020-05-05,14.000000000000002,3.635598404331226,0.37,3.682400814356818,0.0,3.682400814356818,0.37,4.740996251268867,14,3,251983.0,5.55593,0.2143
2020-05-06,16.0,3.8469192711555413,0.46,3.901305919661759,0.0,3.901305919661759,0.46,4.8505530248070325,16,3,251983.0,6.34963,0.1875
2020-05-07,16.999999999999996,3.912915676437341,0.38,3.9576140654324914,0.0,3.9576140654324914,0.38,4.900245510237835,17,3,251983.0,6.74649,0.1765
2020-05-08,18.999999999999996,4.278180487406799,0.47000000000000003,4.328686669514009,0.0,4.328686669514009,0.47000000000000003,5.29289145930653,19,3,251983.0,7.540189999999999,0.1579
2020-05-09,36.0,5.803777940603722,1.08,5.88773626989511,0.68,5.906186450141782,0.9900000000000001,6.823076485521229,36,3,251983.0,14.286679999999999,0.0833
2020-05-10,35.99999999999999,5.8687324186761325,1.3599999999999999,5.973342464819861,0.65,5.992355146519623,1.3099999999999998,6.820441423553261,36,3,251983.0,14.286679999999999,0.0833
2020-05-11,35.0,5.954999597146938,1.51,6.06081844324842,0.69,6.07843896095208,1.24,7.042119314840131,35,3,251983.0,13.889829999999998,0.0857
2020-05-12,36.99999999999999,5.8526347343169585,1.37,5.956075329722865,0.7,5.973678375451204,1.3,6.790719603051855,37,3,251983.0,14.68353,0.0811
2020-05-13,39.99999999999999,6.151685323814306,1.8599999999999999,6.281897191393084,0.7,6.298589709072367,1.5899999999999999,7.283745082321485,40,3,251983.0,15.874089999999999,0.075
2020-05-14,43.0,6.197278646814473,1.88,6.330723704779938,0.57,6.35005217508192,1.66,7.273475681189049,43,3,251983.0,17.06464,0.0698
2020-05-15,48.0,6.807423161594268,2.13,6.945870003175275,1.29,6.975027605752547,2.03,7.835717689986777,48,3,251983.0,19.0489,0.0625
2020-05-16,55.0,7.2911181611879,2.99,7.4591892347897994,1.29,7.490354066424633,2.83,8.328931867929168,55,3,251983.0,21.82687,0.0545
2020-05-17,57.0,7.508177360233792,3.0,7.676400671716353,1.97,7.723744381627817,2.83,8.52679288887076,57,3,251983.0,22.62057,0.0526
2020-05-18,58.0,7.7195279072694,2.73,7.883959101308878,1.23,7.9103673183431304,2.61,8.776419336132268,58,3,251983.0,23.017429999999997,0.0517
2020-05-19,63.00000000000001,7.757134220389081,3.1399999999999997,7.9234671270303965,1.88,7.970378366999356,2.7699999999999996,8.737356984277744,63,3,251983.0,25.00169,0.0476
2020-05-20,65.0,7.8526197134228,3.51,8.0346584472295,1.87,8.073960389030674,3.05,8.931736910725945,65,3,251983.0,25.79539,0.0462
2020-05-21,70.0,8.206267621935583,3.29,8.402876191092446,1.91,8.431502136797944,2.91,9.288220355576055,70,4,251983.0,27.77965,0.0571
2020-05-22,77.0,8.245439510861306,4.1899999999999995,8.45335275067075,2.61,8.520391582977435,3.7199999999999993,9.497194375714388,77,4,251983.0,30.55762,0.0519
2020-05-23,80.99999999999999,8.740316430949814,4.5,8.96526247876387,2.73,9.012936886117162,3.42,10.725733993390369,81,4,251983.0,32.14503,0.0494
2020-05-24,80.99999999999999,8.796969175043566,4.29,9.009604134847805,2.3,9.07760798154815,2.93,10.809893009123027,81,4,251983.0,32.14503,0.0494
2020-05-25,82.0,8.833121781343243,4.220000000000001,9.039792055353951,2.42,9.094033230862994,2.710000000000001,10.883536217887116,82,4,251983.0,32.54188,0.0488
2020-05-26,85.00000000000001,8.749880230060528,4.74,8.976770245494984,2.57,9.019285118034803,3.37,10.772986464938004,85,4,251983.0,33.73243,0.0471
2020-05-27,86.0,8.954813614402417,4.7,9.167294413767177,2.45,9.215573062413801,2.8400000000000003,11.113123736912103,86,4,251983.0,34.129290000000005,0.0465
