,n_mean,n_std,n_mean_ICU,n_std_ICU,n_mean_ICU_SUS,n_std_ICU_SUS,n_mean_ICU_cor,n_std_ICU_cor,last_available_confirmed,last_available_deaths,estimated_population_2019,last_available_confirmed_per_100k_inhabitants,last_available_death_rate
2020-03-13,2.9999999999999996,1.6802476969876565,0.0,1.6802476969876565,0.0,1.6802476969876565,0.0,1.6802476969876565,3,0,2872347.0,0.10444,0.0
2020-03-14,2.9999999999999996,1.6842706661245626,0.0,1.6842706661245626,0.0,1.6842706661245626,0.0,1.6842706661245626,3,0,2872347.0,0.10444,0.0
2020-03-15,3.9999999999999996,1.942662964577076,0.0,1.942662964577076,0.0,1.942662964577076,0.0,1.942662964577076,4,0,2872347.0,0.13926,0.0
2020-03-16,3.9999999999999996,1.8592384668911288,0.0,1.8592384668911288,0.0,1.8592384668911288,0.0,1.8592384668911288,4,0,2872347.0,0.13926,0.0
2020-03-17,5.0,2.252002475912305,0.0,2.252002475912305,0.0,2.252002475912305,0.0,2.252002475912305,5,0,2872347.0,0.17407,0.0
2020-03-18,17.0,4.000555516980667,0.25,4.029608472847509,0.0,4.029608472847509,0.25,4.029608472847509,17,0,2872347.0,0.59185,0.0
2020-03-19,18.000000000000004,4.227136958827673,0.28,4.258390173373838,0.0,4.258390173373838,0.28,4.258390173373838,18,0,2872347.0,0.62667,0.0
2020-03-20,18.0,4.04340090877604,0.4,4.088311498539576,0.0,4.088311498539576,0.4,4.088311498539576,18,0,2872347.0,0.62667,0.0
2020-03-21,23.0,4.735040238541385,0.65,4.796447233172284,0.0,4.796447233172284,0.65,4.796447233172284,23,0,2872347.0,0.80074,0.0
2020-03-22,33.0,5.455217130361902,1.17,5.553025656288106,0.93,5.55888423511355,1.17,5.553025656288106,33,0,2872347.0,1.14889,0.0
2020-03-23,37.00000000000001,5.920585556626417,1.42,6.0270335434053575,0.84,6.03817301286849,1.42,6.0270335434053575,37,0,2872347.0,1.28815,0.0
2020-03-24,45.00000000000001,6.423835035682078,1.79,6.543711222666887,0.93,6.548683575013879,1.79,6.543711222666887,45,0,2872347.0,1.56666,0.0
2020-03-25,54.0,7.047458170621992,2.45,7.195635251085666,1.73,7.213478125472252,2.45,7.195635251085666,54,0,2872347.0,1.88,0.0
2020-03-26,60.0,7.398757744487662,2.24,7.5313356160521865,1.78,7.548020678404119,2.24,7.5313356160521865,60,0,2872347.0,2.08888,0.0
