,n_mean,n_std,n_mean_ICU,n_std_ICU,n_mean_ICU_SUS,n_std_ICU_SUS,n_mean_ICU_cor,n_std_ICU_cor,last_available_confirmed,last_available_deaths,estimated_population_2019,last_available_confirmed_per_100k_inhabitants,last_available_death_rate
2020-03-21,2.0,1.3571360218556516,0.0,1.3571360218556516,0.0,1.3571360218556516,0.0,1.3571360218556516,2,0,529544.0,0.37768,0.0
2020-03-22,2.0,1.3677379393389186,0.0,1.3677379393389186,0.0,1.3677379393389186,0.0,1.3677379393389186,2,0,529544.0,0.37768,0.0
2020-03-23,2.0,1.367959477218946,0.0,1.367959477218946,0.0,1.367959477218946,0.0,1.367959477218946,2,0,529544.0,0.37768,0.0
2020-03-24,4.0,1.937300005969987,0.0,1.937300005969987,0.0,1.937300005969987,0.0,1.937300005969987,4,0,529544.0,0.75537,0.0
2020-03-25,3.9999999999999996,1.9093602503604616,0.0,1.9093602503604616,0.0,1.9093602503604616,0.0,1.9093602503604616,4,0,529544.0,0.75537,0.0
2020-03-26,5.0,2.2388218402372333,0.0,2.2388218402372333,0.0,2.2388218402372333,0.0,2.2388218402372333,5,0,529544.0,0.94421,0.0
2020-03-27,4.999999999999999,2.2121793267584278,0.0,2.2121793267584278,0.0,2.2121793267584278,0.0,2.2121793267584278,5,0,529544.0,0.94421,0.0
2020-03-28,5.0,2.1722306181862594,0.0,2.1722306181862594,0.0,2.1722306181862594,0.0,2.1722306181862594,5,0,529544.0,0.94421,0.0
2020-03-29,5.000000000000001,2.1913973218524796,0.0,2.1913973218524796,0.0,2.1913973218524796,0.0,2.1913973218524796,5,0,529544.0,0.94421,0.0
2020-03-30,5.999999999999999,2.4122582571088653,0.0,2.4122582571088653,0.0,2.4122582571088653,0.0,2.4122582571088653,6,1,529544.0,1.13305,0.1667
2020-03-31,7.000000000000001,2.6033389593700114,0.0,2.6033389593700114,0.0,2.6033389593700114,0.0,2.6033389593700114,7,1,529544.0,1.32189,0.1429
2020-04-01,7.0,2.475659283683619,0.0,2.475659283683619,0.0,2.475659283683619,0.0,2.475659283683619,7,1,529544.0,1.32189,0.1429
2020-04-02,8.0,2.7056618525983738,0.0,2.7056618525983738,0.0,2.7056618525983738,0.0,2.7056618525983738,8,1,529544.0,1.51073,0.125
2020-04-03,8.0,2.6839214488196834,0.0,2.6839214488196834,0.0,2.6839214488196834,0.0,2.6839214488196834,8,1,529544.0,1.51073,0.125
2020-04-04,9.0,3.0121974260219626,0.0,3.0121974260219626,0.0,3.0121974260219626,0.0,3.0121974260219626,9,1,529544.0,1.6995799999999999,0.1111
2020-04-05,10.0,3.021772842407436,0.03,3.02658406642061,0.0,3.02658406642061,0.03,3.321282610952911,10,1,529544.0,1.88842,0.1
2020-04-06,13.999999999999998,3.6254989207338646,0.18000000000000002,3.649170100754748,0.0,3.649170100754748,0.18000000000000002,3.8971471046851116,14,1,529544.0,2.64378,0.0714
2020-04-07,19.0,4.257447426082745,0.42000000000000004,4.302936042501513,0.0,4.302936042501513,0.42000000000000004,4.718939488803591,19,1,529544.0,3.58799,0.0526
2020-04-08,21.0,4.405253979768093,0.36,4.44225873022527,0.0,4.44225873022527,0.36,4.835216561015566,21,1,529544.0,3.9656800000000003,0.0476
2020-04-09,23.0,4.50241237246403,0.55,4.556908729798873,0.0,4.556908729798873,0.55,5.0771783900155025,23,2,529544.0,4.34336,0.087
2020-04-10,23.0,4.57748111228581,0.71,4.645969579467061,0.0,4.645969579467061,0.71,5.145752686154933,23,2,529544.0,4.34336,0.087
2020-04-11,25.0,4.6743227241273075,0.65,4.738880978595362,0.0,4.738880978595362,0.65,5.2130201215685705,25,2,529544.0,4.72104,0.08
2020-04-12,27.000000000000004,5.05463084006072,0.8600000000000001,5.132376927827197,0.0,5.132376927827197,0.8600000000000001,5.5806375219606545,27,2,529544.0,5.098730000000001,0.0741
2020-04-13,27.0,5.074316394223646,0.8,5.1468715613163365,0.0,5.1468715613163365,0.8,5.68412497818941,27,2,529544.0,5.098730000000001,0.0741
2020-04-14,49.0,6.941210560154767,1.9899999999999998,7.0674821570630115,0.93,7.07208625798668,1.9899999999999998,7.5317114773322125,49,2,529544.0,9.25324,0.0408
2020-04-15,52.0,6.734188364553885,1.94,6.866170179167782,0.88,6.873855754181414,1.94,7.298847978837608,52,2,529544.0,9.81977,0.0385
2020-04-16,58.00000000000001,7.503763365569617,2.0900000000000003,7.6334110754278575,1.86,7.642601955254812,2.0900000000000003,8.098738834353824,58,2,529544.0,10.95282,0.0345
2020-04-17,71.00000000000001,8.11159539165877,2.96,8.266521626293601,1.87,8.27577668850361,2.96,8.691306814364232,71,2,529544.0,13.407760000000001,0.0282
2020-04-18,88.0,9.423696759025123,3.87,9.60258093462693,2.77,9.612838322059755,3.87,10.063940279005731,88,3,529544.0,16.61807,0.0341
2020-04-19,110.0,10.41889309539806,5.23,10.639663215221304,4.59,10.65477983504743,5.2,11.061764978720369,110,3,529544.0,20.77259,0.0273
2020-04-20,135.0,11.065918193017039,6.19,11.305345879474254,5.47,11.325190746938679,6.010000000000001,11.879700664528038,135,3,529544.0,25.49363,0.0222
2020-04-21,163.00000000000003,12.46301194200931,7.4399999999999995,12.73031290529289,6.49,12.74875549481857,7.02,13.437861632437107,163,3,529544.0,30.7812,0.0184
2020-04-22,163.0,12.685512296404205,7.7,12.964259416650929,6.4,12.98891920916526,7.34,13.704221424381792,163,3,529544.0,30.7812,0.0184
2020-04-23,180.00000000000003,13.127425220860827,8.94,13.402145086861765,7.36,13.425643110454446,8.389999999999999,14.155667066620708,180,3,529544.0,33.99151,0.0167
2020-04-24,207.0,13.189435625575953,10.219999999999999,13.521605382542864,9.23,13.553999856913537,9.509999999999998,14.297511862367715,207,3,529544.0,39.09024,0.0145
2020-04-25,238.99999999999997,15.259168464310964,11.97,15.596208584852354,10.04,15.623063791146162,11.32,16.3002673337438,239,4,529544.0,45.13317,0.0167
2020-04-26,260.0,15.625490699365558,12.5,15.983859346101603,11.04,16.008190391045442,11.64,16.787645830349547,260,6,529544.0,49.09885,0.0231
2020-04-27,285.00000000000006,15.373031614164493,14.2,15.762071596401945,12.97,15.786449917891641,13.399999999999999,16.58110936815712,285,6,529544.0,53.81989,0.0211
2020-04-28,301.00000000000006,16.721014419954408,14.7,17.10675665438435,12.78,17.138048991420323,12.709999999999999,18.509198450303764,301,7,529544.0,56.841359999999995,0.0233
2020-04-29,312.99999999999994,16.52266884793694,15.21,16.922248250707877,13.73,16.951093942828166,13.270000000000001,18.26216796516445,313,10,529544.0,59.107459999999996,0.0319
2020-04-30,364.0,18.03585654223611,18.58,18.47572248146527,16.49,18.5127583361346,16.49,19.990529904396876,364,10,529544.0,68.73839,0.0275
2020-05-01,421.00000000000006,19.792948443342343,21.560000000000002,20.262171850046286,19.26,20.300936138040733,18.6,21.883578041051422,421,13,529544.0,79.50236,0.0309
2020-05-02,473.0,20.190917049830386,23.44,20.66297005062756,21.1,20.70865353694275,19.57,22.785256020488163,473,16,529544.0,89.32213,0.0338
2020-05-03,508.0,21.55036384421808,27.259999999999998,22.076108846854826,24.46,22.134203889414724,22.029999999999998,24.506264814359515,508,16,529544.0,95.93159,0.0315
2020-05-04,545.9999999999999,23.370563371969286,29.04,23.905451937230392,26.62,23.951330491712405,22.849999999999998,26.443930830679804,546,17,529544.0,103.10758,0.0311
2020-05-05,642.0,25.05323624733233,32.620000000000005,25.601235252710886,29.47,25.640053558147,25.180000000000007,28.59167908905165,642,20,529544.0,121.23638000000001,0.0312
2020-05-06,710.0000000000001,25.259701606561492,37.410000000000004,25.910315035763755,34.05,25.955190718862486,29.710000000000004,28.97268450583666,710,24,529544.0,134.07762,0.0338
2020-05-07,829.0,28.17698394510002,43.35,28.804123389584767,39.26,28.858099803043586,34.410000000000004,31.769403789994506,829,27,529544.0,156.54979,0.0326
2020-05-08,932.0,30.056132670573422,49.24,30.746064969538967,44.54,30.804365130791304,39.02,33.58800862260702,932,29,529544.0,176.00048,0.0311
2020-05-09,967.9999999999999,29.68873880987894,52.50000000000001,30.456076768375997,47.81,30.51895332610888,40.53000000000001,34.21716432352971,968,31,529544.0,182.79879,0.032
2020-05-10,991.0,29.70090295535872,51.82999999999999,30.449232114515407,46.66,30.515572030745815,39.32999999999999,34.38952596299629,991,33,529544.0,187.14213999999998,0.0333
2020-05-11,1077.0000000000002,30.773145186127216,56.66,31.530925527907755,51.19,31.601474089770953,42.459999999999994,35.25112999120122,1077,35,529544.0,203.38253,0.0325
2020-05-12,1109.0,32.39221754643787,58.56999999999999,33.20913214126135,53.06,33.27495841583814,43.86999999999999,37.35622546253945,1109,36,529544.0,209.42547,0.0325
2020-05-13,1238.0,33.642712750492066,64.96000000000001,34.516009636285034,58.5,34.58301492368937,49.75000000000001,38.441090086920106,1238,36,529544.0,233.78605,0.0291
2020-05-14,1294.9999999999998,35.64490131700451,69.13,36.45072962094161,62.93,36.50672253022709,50.55,40.86573150099128,1295,40,529544.0,244.55003,0.0309
2020-05-15,1375.0,36.85120504313683,73.25,37.716052459547164,67.34,37.786042570389846,51.69,42.81420583418688,1375,44,529544.0,259.65737,0.032
