,n_mean,n_std,n_mean_ICU,n_std_ICU,n_mean_ICU_SUS,n_std_ICU_SUS,n_mean_ICU_cor,n_std_ICU_cor,last_available_confirmed,last_available_deaths,estimated_population_2019,last_available_confirmed_per_100k_inhabitants,last_available_death_rate
2020-03-18,1.0,0.9622154570877491,0.0,0.9622154570877491,0.0,0.9622154570877491,0.0,0.9622154570877491,1,0,274182.0,0.36472,0.0
2020-03-19,1.0,0.967658842962558,0.0,0.967658842962558,0.0,0.967658842962558,0.0,0.967658842962558,1,0,274182.0,0.36472,0.0
2020-03-20,1.0,0.9680762971851535,0.0,0.9680762971851535,0.0,0.9680762971851535,0.0,0.9680762971851535,1,0,274182.0,0.36472,0.0
2020-03-21,1.0,0.9681806326165265,0.0,0.9681806326165265,0.0,0.9681806326165265,0.0,0.9681806326165265,1,0,274182.0,0.36472,0.0
2020-03-22,1.0,0.9643127033794539,0.0,0.9643127033794539,0.0,0.9643127033794539,0.0,0.9643127033794539,1,0,274182.0,0.36472,0.0
2020-03-23,1.0,0.9646268970462365,0.0,0.9646268970462365,0.0,0.9646268970462365,0.0,0.9646268970462365,1,0,274182.0,0.36472,0.0
2020-03-24,1.0,0.9664053983393273,0.0,0.9664053983393273,0.0,0.9664053983393273,0.0,0.9664053983393273,1,0,274182.0,0.36472,0.0
2020-03-25,1.0,0.9701608738823281,0.0,0.9701608738823281,0.0,0.9701608738823281,0.0,0.9701608738823281,1,0,274182.0,0.36472,0.0
2020-03-26,3.0,1.6338589135831,0.0,1.6338589135831,0.0,1.6338589135831,0.0,1.6338589135831,3,0,274182.0,1.09416,0.0
2020-03-27,2.999999999999999,1.6774198561294589,0.0,1.6774198561294589,0.0,1.6774198561294589,0.0,1.6774198561294589,3,0,274182.0,1.09416,0.0
2020-03-28,2.9999999999999996,1.6787441193290358,0.0,1.6787441193290358,0.0,1.6787441193290358,0.0,1.6787441193290358,3,0,274182.0,1.09416,0.0
2020-03-29,3.0,1.665575400317084,0.0,1.665575400317084,0.0,1.665575400317084,0.0,1.665575400317084,3,0,274182.0,1.09416,0.0
2020-03-30,6.0,2.3810701269586643,0.0,2.3810701269586643,0.0,2.3810701269586643,0.0,2.3810701269586643,6,0,274182.0,2.18833,0.0
2020-03-31,20.0,4.343903192923958,0.5700000000000001,4.4024760021486715,0.0,4.4024760021486715,0.5700000000000001,4.4024760021486715,20,0,274182.0,7.29442,0.0
2020-04-01,20.999999999999996,4.258087966601106,0.6499999999999999,4.326593709988625,0.0,4.326593709988625,0.6499999999999999,4.326593709988625,21,0,274182.0,7.65915,0.0
2020-04-02,25.999999999999996,4.854634357752883,0.67,4.917273100761717,0.0,4.917273100761717,0.67,5.011580427753144,26,0,274182.0,9.48275,0.0
2020-04-03,28.0,4.987600787569271,1.25,5.0961614589965265,0.74,5.115003579291182,1.25,5.187295377490405,28,1,274182.0,10.21219,0.0357
2020-04-04,29.0,5.223741451055436,1.02,5.310845012563891,0.71,5.330194625665629,1.02,5.398374615090035,29,1,274182.0,10.57692,0.0345
2020-04-05,30.000000000000004,5.410726346430726,1.17,5.509361087817679,0.65,5.52996922197218,1.17,5.5931170724255885,30,1,274182.0,10.94164,0.0333
2020-04-06,31.000000000000004,5.52215007167873,1.37,5.632232365069947,0.65,5.652392538929105,1.37,5.714240672621906,31,1,274182.0,11.30636,0.0323
2020-04-07,34.00000000000001,5.861878211086969,1.3,5.958843525518703,0.66,5.977643027282256,1.3,6.036700717739415,34,2,274182.0,12.40052,0.0588
2020-04-08,41.0,6.191032941996746,1.7000000000000002,6.318598649138027,0.73,6.334176259695407,1.7000000000000002,6.392644289345452,41,2,274182.0,14.953570000000001,0.0488
2020-04-09,42.00000000000001,6.5769723776647915,1.8699999999999999,6.697556693046029,0.57,6.7158294838810235,1.8699999999999999,6.893965521096012,42,2,274182.0,15.31829,0.0476
2020-04-10,43.99999999999999,6.312565631221971,2.14,6.457699656107029,1.16,6.492787140241457,2.14,6.672002864374551,44,2,274182.0,16.047729999999998,0.0455
2020-04-11,43.0,6.310837239754062,1.71,6.424201636520033,0.7,6.440525340891585,1.71,6.639920819170097,43,2,274182.0,15.683010000000001,0.0465
2020-04-12,48.0,6.6303556587573915,2.66,6.801398103450214,1.31,6.83322150684552,2.66,7.002367997738877,48,2,274182.0,17.50662,0.0417
2020-04-13,49.0,6.699615547540656,2.2300000000000004,6.843927855029485,1.32,6.87727769432415,2.2300000000000004,7.246298602344748,49,2,274182.0,17.87134,0.0408
2020-04-14,51.00000000000001,6.7666890580313215,2.25,6.910960917852221,1.29,6.940265182835654,1.68,8.194093955866979,51,4,274182.0,18.60078,0.0784
2020-04-15,64.0,7.8973336505353995,3.13,8.072197890777876,2.0,8.114208451098529,2.48,9.158591153621387,64,4,274182.0,23.34216,0.0625
2020-04-16,96.99999999999999,9.527376821082974,5.05,9.746015036460241,3.0,9.81248231034885,4.38,10.916244035307376,97,5,274182.0,35.377959999999995,0.0515
2020-04-17,100.99999999999999,9.809920766986115,5.5,10.035982535583921,3.18,10.094976248339838,4.25,11.25574551376794,101,5,274182.0,36.83685,0.0495
2020-04-18,116.00000000000001,10.138156746777112,6.739999999999999,10.41442375852943,3.89,10.48227657630833,5.719999999999999,11.690393362487724,116,5,274182.0,42.30766,0.0431
2020-04-19,119.99999999999999,10.530523215487408,7.2700000000000005,10.808747346104415,4.36,10.88666244502507,6.1000000000000005,12.13186213191853,120,5,274182.0,43.76655,0.0417
2020-04-20,125.99999999999999,10.890130830019881,7.74,11.186257170964266,4.47,11.252619672545121,6.37,12.524152303014,126,5,274182.0,45.954879999999996,0.0397
2020-04-21,143.99999999999997,11.669861034547777,7.999999999999999,11.959182938882428,4.31,12.031456959390104,6.699999999999999,13.361507127838264,144,5,274182.0,52.519859999999994,0.0347
2020-04-22,148.0,11.684402103884159,8.76,12.0098481474685,4.88,12.092231081370079,7.06,13.570598417687462,148,5,274182.0,53.97874,0.0338
2020-04-23,162.00000000000003,12.496108485153577,8.96,12.794394369126163,5.07,12.847631193053733,7.090000000000001,14.441391654868063,162,6,274182.0,59.08484,0.037000000000000005
2020-04-24,170.0,12.514000240538676,10.72,12.880861850831336,6.11,13.000557758042616,8.58,14.40897244319271,170,11,274182.0,62.00261,0.0647
2020-04-25,219.0,14.010940890834727,13.469999999999999,14.37568658000252,8.25,14.464019657289759,11.759999999999998,15.745816311424798,219,13,274182.0,79.87395,0.0594
2020-04-26,222.99999999999997,14.079327922435601,14.230000000000002,14.499054270795552,8.84,14.612904391238407,11.570000000000002,16.015042644622927,223,13,274182.0,81.33284,0.0583
2020-04-27,246.0,14.790387268613205,15.75,15.22320779453383,9.67,15.359269369197076,13.52,16.69087786907579,246,13,274182.0,89.72143,0.0528
2020-04-28,253.0,15.36315939729412,16.5,15.779818334400007,10.16,15.878824473702913,14.25,17.226840902346183,253,13,274182.0,92.27447,0.0514
2020-04-29,279.0,15.612058276741209,16.81,16.066812491479563,10.11,16.18148212112734,13.68,17.980624083280382,279,15,274182.0,101.75723,0.0538
2020-04-30,312.99999999999994,17.151611521305448,20.360000000000003,17.652919808852523,12.54,17.766653533453557,15.310000000000002,20.16458248684279,313,15,274182.0,114.15775,0.0479
2020-05-01,313.99999999999994,17.303085495852113,20.73,17.790482502640778,12.36,17.911216253419745,15.23,20.426018043938793,314,15,274182.0,114.52247,0.0478
2020-05-02,323.99999999999994,17.738533072257006,21.01,18.239102378010703,13.31,18.373860660066946,14.270000000000003,21.002977831197605,324,19,274182.0,118.16968,0.0586
2020-05-03,362.0,18.595714723037833,23.93,19.122701327495708,14.48,19.263107383301534,16.66,21.96603572000477,362,20,274182.0,132.02909,0.0552
2020-05-04,365.0,18.976886526040627,24.219999999999995,19.507850271678382,14.81,19.663929470536207,16.479999999999997,22.487520355014063,365,20,274182.0,133.12325,0.0548
2020-05-05,410.0,19.514408041550254,25.79,20.074925185716662,15.53,20.202765187273773,17.79,23.367170940825886,410,21,274182.0,149.53571000000002,0.0512
2020-05-06,447.0,21.23544302349354,28.779999999999998,21.819964262208142,17.77,21.963787023280855,20.019999999999996,24.906772029496175,447,34,274182.0,163.0304,0.0761
2020-05-07,459.0,21.329852935794616,29.100000000000005,21.890505390753916,18.11,22.08284687857583,20.140000000000004,25.355290444705094,459,34,274182.0,167.40705,0.0741
2020-05-08,490.0,22.049760071073774,33.12000000000001,22.67572532890446,20.64,22.8122537069865,22.400000000000013,26.078825150150482,490,42,274182.0,178.71341,0.0857
2020-05-09,507.0,21.88605478242696,32.85,22.52196025969751,19.99,22.715822545956684,19.380000000000003,26.71888954627154,507,44,274182.0,184.91367,0.0868
2020-05-10,529.0,22.381210553912982,33.239999999999995,23.03748219442797,20.56,23.195516503380254,19.00999999999999,27.220362977118075,529,58,274182.0,192.93753999999998,0.1096
2020-05-11,530.9999999999999,22.381679918174058,34.95,23.012211887595598,21.5,23.17696908483929,19.200000000000003,27.59180950055925,531,58,274182.0,193.66698,0.1092
2020-05-12,534.0,22.000137740615642,34.46000000000001,22.64624164416826,21.45,22.81183378437737,17.960000000000008,27.60171964339772,534,61,274182.0,194.76113999999998,0.1142
2020-05-13,558.0,22.562075984431768,37.8,23.246562600248513,23.06,23.463569053476775,20.99,28.258540945413948,558,66,274182.0,203.51445,0.1183
2020-05-14,586.0000000000001,23.506100648060873,38.55,24.21139540953325,23.77,24.39935998498255,18.189999999999994,29.963598673299334,586,73,274182.0,213.72665,0.1246
2020-05-15,665.0,25.44199185392035,43.87,26.13802688603234,27.2,26.34229393000825,23.139999999999997,31.617996729263496,665,76,274182.0,242.53963,0.1143
